date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2015-05-01,10-Q,0000200406-15-000019,252,403,225,439,45,1.3919,2.2259,1.2428,-0.834,18105
2015-05-21,8-K,0000200406-15-000023,1,1,2,2,1,0.2985,0.2985,0.597,0.0,335
2015-06-09,8-K,0000200406-15-000028,0,1,1,2,1,0.0,0.3891,0.3891,-0.3891,257
2015-07-14,8-K,0000200406-15-000042,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2015-07-31,10-Q,0000200406-15-000044,305,450,247,441,49,1.4995,2.2124,1.2144,-0.7129,20340
2015-09-28,8-K,0000200406-15-000049,0,1,2,2,1,0.0,0.4673,0.9346,-0.4673,214
2015-10-05,8-K,0000200406-15-000051,1,1,2,2,1,0.4505,0.4505,0.9009,0.0,222
2015-10-09,8-K,0000200406-15-000053,0,1,2,2,1,0.0,0.5025,1.005,-0.5025,199
2015-10-13,8-K,0000200406-15-000056,3,7,10,5,3,0.5535,1.2915,1.845,-0.738,542
2015-10-13,8-K,0000200406-15-000057,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2015-10-30,10-Q,0000200406-15-000060,314,477,245,478,52,1.429,2.1708,1.115,-0.7418,21973
2016-01-19,8-K,0000200406-16-000064,1,2,1,2,1,0.2725,0.545,0.2725,-0.2725,367
2016-01-19,8-K,0000200406-16-000062,11,5,21,3,4,1.5581,0.7082,2.9745,0.8499,706
2016-01-26,8-K,0000200406-16-000069,3,2,3,2,7,0.5282,0.3521,0.5282,0.1761,568
2016-01-26,8-K,0000200406-16-000067,0,1,1,2,1,0.0,0.4878,0.4878,-0.4878,205
2016-02-24,10-K,0000200406-16-000071,5,3,17,1,5,0.7987,0.4792,2.7157,0.3195,626
2016-03-01,8-K,0001193125-16-488117,0,1,2,2,1,0.0,0.3195,0.639,-0.3195,313
2016-04-19,8-K,0000200406-16-000074,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2016-05-02,8-K,0000200406-16-000079,1,8,2,2,1,0.2141,1.7131,0.4283,-1.4989,467
2016-05-10,10-Q,0000200406-16-000084,286,390,266,391,53,1.457,1.9868,1.3551,-0.5298,19630
2016-05-20,8-K,0001193125-16-596808,0,1,5,2,2,0.0,0.3058,1.5291,-0.3058,327
2016-06-03,8-K,0000200406-16-000092,1,1,4,2,1,0.3367,0.3367,1.3468,0.0,297
2016-07-18,8-K,0000200406-16-000101,1,1,1,2,1,0.4274,0.4274,0.4274,0.0,234
2016-07-19,8-K,0000200406-16-000103,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2016-08-04,10-Q,0000200406-16-000105,382,446,277,403,57,1.6774,1.9584,1.2163,-0.281,22774
2016-09-19,8-K,0000200406-16-000108,4,3,19,3,2,0.6309,0.4732,2.9968,0.1577,634
2016-10-18,8-K,0000200406-16-000110,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2016-11-04,10-Q,0000200406-16-000112,401,439,277,390,56,1.7283,1.8921,1.1939,-0.1638,23202
2017-01-24,8-K,0000200406-17-000002,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2017-02-01,8-K,0000950157-17-000161,7,6,13,4,2,0.7157,0.6135,1.3292,0.1022,978
2017-02-27,10-K,0000200406-17-000006,5,3,19,1,5,0.7576,0.4545,2.8788,0.303,660
2017-03-03,8-K,0001193125-17-069940,0,1,2,2,1,0.0,0.3401,0.6803,-0.3401,294
2017-04-18,8-K,0000200406-17-000020,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2017-05-01,8-K,0000200406-17-000022,6,6,8,2,1,0.982,0.982,1.3093,0.0,611
2017-05-08,10-Q,0000200406-17-000024,330,369,273,343,44,1.6174,1.8086,1.338,-0.1911,20403
2017-06-16,8-K,0000200406-17-000029,6,1,8,6,1,0.8929,0.1488,1.1905,0.744,672
2017-07-18,8-K,0000200406-17-000040,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2017-08-03,10-Q,0000200406-17-000042,407,396,289,344,45,1.7115,1.6653,1.2153,0.0463,23780
2017-10-02,8-K,0000200406-17-000048,5,1,7,2,1,1.6393,0.3279,2.2951,1.3115,305
2017-10-17,8-K,0000200406-17-000050,3,1,6,2,1,1.0714,0.3571,2.1429,0.7143,280
2017-11-02,10-Q,0000200406-17-000052,453,390,301,332,46,1.8561,1.598,1.2333,0.2581,24406
2017-11-09,8-K,0001193125-17-338831,3,1,7,2,1,0.7772,0.2591,1.8135,0.5181,386
2017-11-13,8-K,0001193125-17-339898,3,2,6,2,1,0.9009,0.6006,1.8018,0.3003,333
2017-12-21,8-K,0000200406-17-000055,3,2,6,3,2,0.6637,0.4425,1.3274,0.2212,452
2018-01-23,8-K,0000200406-18-000003,3,1,6,2,1,1.049,0.3497,2.0979,0.6993,286
2018-02-21,10-K,0000200406-18-000005,9,3,22,1,5,1.2784,0.4261,3.125,0.8523,704
2018-03-20,8-K,0000200406-18-000012,2,1,1,2,1,0.5747,0.2874,0.2874,0.2874,348
2018-04-17,8-K,0000200406-18-000015,9,4,9,2,2,1.9149,0.8511,1.9149,1.0638,470
2018-04-30,8-K,0000200406-18-000017,4,8,6,4,1,0.738,1.476,1.107,-0.738,542
2018-05-01,10-Q,0000200406-18-000019,384,390,310,367,58,1.6019,1.6269,1.2932,-0.025,23972
2018-05-14,8-K,0000200406-18-000021,4,2,7,2,1,1.194,0.597,2.0896,0.597,335
2018-06-22,8-K,0000200406-18-000026,10,1,7,2,1,1.1947,0.1195,0.8363,1.0753,837
2018-07-17,8-K,0000200406-18-000039,3,1,6,2,1,1.0714,0.3571,2.1429,0.7143,280
2018-08-02,10-Q,0000200406-18-000041,509,446,325,400,62,1.8633,1.6327,1.1897,0.2306,27317
2018-10-02,8-K,0000200406-18-000046,3,1,8,2,1,0.9646,0.3215,2.5723,0.6431,311
2018-10-16,8-K,0000200406-18-000049,5,4,7,3,1,0.9921,0.7937,1.3889,0.1984,504
2018-10-23,8-K,0000200406-18-000052,10,2,13,3,1,1.5408,0.3082,2.0031,1.2327,649
2018-10-31,10-Q,0000200406-18-000055,507,499,341,431,64,1.7592,1.7314,1.1832,0.0278,28820
2018-12-17,8-K,0000200406-18-000059,6,8,16,5,3,0.8683,1.1577,2.3155,-0.2894,691
2019-01-17,8-K,0000200406-19-000002,4,1,8,2,1,0.8989,0.2247,1.7978,0.6742,445
2019-01-22,8-K,0000200406-19-000004,3,1,6,2,1,1.049,0.3497,2.0979,0.6993,286
2019-02-20,10-K,0000200406-19-000009,9,3,20,1,5,1.3196,0.4399,2.9326,0.8798,682
2019-03-21,8-K,0000200406-19-000016,5,4,9,2,1,1.3228,1.0582,2.381,0.2646,378
2019-04-01,8-K,0000200406-19-000019,4,1,9,2,2,1.173,0.2933,2.6393,0.8798,341
2019-04-01,8-K,0000200406-19-000020,5,1,8,2,1,1.4749,0.295,2.3599,1.1799,339
2019-04-16,8-K,0000200406-19-000025,3,1,6,2,1,1.0714,0.3571,2.1429,0.7143,280
2019-04-26,8-K,0000200406-19-000028,4,6,7,2,1,0.7634,1.145,1.3359,-0.3817,524
2019-05-01,10-Q,0000200406-19-000033,368,482,293,485,55,1.5207,1.9917,1.2107,-0.4711,24200
2019-07-16,8-K,0000200406-19-000049,4,1,8,2,1,1.1173,0.2793,2.2346,0.838,358
2019-07-29,10-Q,0000200406-19-000053,1,6,6,2,0,0.3546,2.1277,2.1277,-1.773,282
2019-08-26,8-K,0000200406-19-000057,9,19,17,19,3,1.0405,2.1965,1.9653,-1.1561,865
2019-10-07,8-K,0000200406-19-000059,6,1,9,2,2,1.0399,0.1733,1.5598,0.8666,577
2019-10-15,8-K,0000200406-19-000061,4,1,8,2,1,1.0554,0.2639,2.1108,0.7916,379
2019-10-23,8-K,0000200406-19-000063,4,6,12,3,2,0.7181,1.0772,2.1544,-0.3591,557
2019-10-28,10-Q,0000200406-19-000066,1,6,6,2,0,0.3584,2.1505,2.1505,-1.7921,279
2019-12-05,8-K,0000200406-19-000069,5,2,8,3,1,1.1416,0.4566,1.8265,0.6849,438
2019-12-30,8-K,0000200406-19-000071,4,1,10,2,1,0.9975,0.2494,2.4938,0.7481,401
2020-01-22,8-K,0000200406-20-000004,4,1,8,2,1,1.0638,0.266,2.1277,0.7979,376
2020-02-13,8-K,0000200406-20-000006,4,2,9,2,3,0.8439,0.4219,1.8987,0.4219,474
2020-02-18,10-K,0000200406-20-000010,8,3,18,1,5,0.5302,0.1988,1.1928,0.3313,1509
2020-04-14,8-K,0000200406-20-000026,4,1,8,2,1,1.0811,0.2703,2.1622,0.8108,370
2020-04-29,8-K,0000200406-20-000034,4,3,9,2,1,0.8147,0.611,1.833,0.2037,491
2020-04-29,10-Q,0000200406-20-000035,1,6,6,2,0,0.3584,2.1505,2.1505,-1.7921,279
2020-06-10,8-K,0000200406-20-000039,4,2,9,2,2,0.8048,0.4024,1.8109,0.4024,497
2020-07-16,8-K,0000200406-20-000047,4,1,8,2,1,1.0753,0.2688,2.1505,0.8065,372
2020-07-24,10-Q,0000200406-20-000050,466,651,360,595,76,1.3824,1.9312,1.0679,-0.5488,33710
2020-08-12,8-K,0000200406-20-000052,4,1,8,2,1,1.1204,0.2801,2.2409,0.8403,357
2020-08-25,8-K,0001193125-20-229970,4,1,8,2,1,0.8457,0.2114,1.6913,0.6342,473
2020-10-01,8-K,0001193125-20-261326,4,1,9,2,1,1.1799,0.295,2.6549,0.885,339
2020-10-13,8-K,0000200406-20-000054,4,1,8,2,1,1.0899,0.2725,2.1798,0.8174,367
2020-10-23,10-Q,0000200406-20-000056,501,651,358,615,74,1.4718,1.9124,1.0517,-0.4406,34041
2020-11-03,8-K,0000200406-20-000059,5,2,9,13,1,1.1792,0.4717,2.1226,0.7075,424
2020-12-03,8-K,0000200406-20-000061,4,1,8,2,1,0.9639,0.241,1.9277,0.7229,415
2021-01-26,8-K,0000200406-21-000006,4,1,8,2,1,1.0724,0.2681,2.1448,0.8043,373
2021-02-22,10-K,0000200406-21-000008,5,0,17,1,5,0.128,0.0,0.4353,0.128,3905
2021-04-20,8-K,0000200406-21-000024,4,1,8,2,1,1.0899,0.2725,2.1798,0.8174,367
2021-04-26,8-K,0000200406-21-000030,4,8,8,2,1,0.713,1.426,1.426,-0.713,561
2021-04-30,10-Q,0000200406-21-000036,396,528,320,585,66,1.4387,1.9183,1.1626,-0.4796,27525
2021-06-01,8-K,0000200406-21-000040,5,1,8,13,1,1.1547,0.2309,1.8476,0.9238,433
2021-07-21,8-K,0000200406-21-000053,4,1,8,2,1,1.0899,0.2725,2.1798,0.8174,367
2021-07-29,10-Q,0000200406-21-000057,533,573,345,610,65,1.6269,1.749,1.0531,-0.1221,32761
2021-08-20,8-K,0000200406-21-000061,6,1,8,2,1,1.0187,0.1698,1.3582,0.8489,589
2021-10-12,8-K,0000200406-21-000063,4,1,8,2,1,1.0444,0.2611,2.0888,0.7833,383
2021-10-19,8-K,0000200406-21-000067,5,4,9,5,1,0.8929,0.7143,1.6071,0.1786,560
2021-10-29,10-Q,0000200406-21-000070,529,594,359,631,63,1.5698,1.7627,1.0653,-0.1929,33699
2021-11-15,8-K,0000200406-21-000072,4,1,8,2,1,1.1173,0.2793,2.2346,0.838,358
2022-01-06,8-K,0000200406-22-000004,9,1,9,2,1,1.495,0.1661,1.495,1.3289,602
2022-01-25,8-K,0000200406-22-000012,4,1,8,2,1,1.0959,0.274,2.1918,0.8219,365
2022-02-02,8-K,0000200406-22-000015,7,9,16,6,2,1.037,1.3333,2.3704,-0.2963,675
2022-02-16,8-K,0000200406-22-000017,4,1,8,2,1,0.9615,0.2404,1.9231,0.7212,416
2022-02-17,10-K,0000200406-22-000022,5,1,17,2,5,0.1287,0.0257,0.4377,0.103,3884
2022-04-19,8-K,0000200406-22-000038,4,1,8,2,1,1.1142,0.2786,2.2284,0.8357,359
2022-04-29,10-Q,0000200406-22-000048,386,538,335,646,60,1.3455,1.8753,1.1677,-0.5298,28688
2022-04-29,8-K,0000200406-22-000047,4,2,8,2,1,1.2739,0.6369,2.5478,0.6369,314
2022-07-19,8-K,0000200406-22-000063,4,1,8,2,1,1.1111,0.2778,2.2222,0.8333,360
2022-07-29,10-Q,0000200406-22-000071,518,612,361,682,63,1.5091,1.783,1.0517,-0.2739,34325
2022-09-14,8-K,0000200406-22-000076,9,8,18,5,3,1.1553,1.027,2.3107,0.1284,779
2022-10-18,8-K,0000200406-22-000081,4,1,8,2,1,1.1142,0.2786,2.2284,0.8357,359
2022-10-27,10-Q,0000200406-22-000086,523,617,363,711,67,1.4918,1.7599,1.0354,-0.2681,35058
2022-11-01,8-K,0001193125-22-274491,12,7,30,10,7,0.7449,0.4345,1.8622,0.3104,1611
2022-12-01,8-K,0000200406-22-000089,4,1,8,2,1,0.9756,0.2439,1.9512,0.7317,410
2022-12-22,8-K,0001193125-22-311072,9,6,21,3,9,0.7847,0.5231,1.8309,0.2616,1147
2023-01-24,8-K,0000200406-23-000005,4,1,8,2,1,1.0959,0.274,2.1918,0.8219,365
2023-02-14,8-K,0000200406-23-000008,4,1,8,2,1,0.9662,0.2415,1.9324,0.7246,414
2023-02-16,10-K,0000200406-23-000016,5,1,17,2,5,0.1322,0.0264,0.4495,0.1058,3782
2023-04-03,8-K,0000200406-23-000032,4,1,8,2,1,1.0127,0.2532,2.0253,0.7595,395
2023-04-04,8-K,0000200406-23-000037,7,4,10,3,1,1.566,0.8949,2.2371,0.6711,447
2023-04-18,8-K,0000200406-23-000043,5,1,9,2,1,1.1468,0.2294,2.0642,0.9174,436
2023-04-28,10-Q,0000200406-23-000056,414,446,319,490,63,1.5488,1.6685,1.1934,-0.1197,26731
2023-05-01,8-K,0000200406-23-000059,4,6,8,2,2,0.5891,0.8837,1.1782,-0.2946,679
2023-05-08,8-K,0001193125-23-138287,6,2,13,2,1,0.9539,0.318,2.0668,0.6359,629
2023-07-20,8-K,0000200406-23-000073,4,1,8,2,1,1.0989,0.2747,2.1978,0.8242,364
2023-07-24,8-K,0001628280-23-025388,4,1,8,2,1,1.2158,0.304,2.4316,0.9119,329
2023-07-28,8-K,0001628280-23-026095,5,2,18,2,3,0.996,0.3984,3.5857,0.5976,502
2023-07-31,10-Q,0000200406-23-000082,538,442,343,470,73,1.7144,1.4085,1.093,0.3059,31381
2023-08-25,8-K,0000200406-23-000086,4,1,8,2,1,1.0929,0.2732,2.1858,0.8197,366
2023-08-30,8-K,0000200406-23-000091,4,1,8,2,1,1.1142,0.2786,2.2284,0.8357,359
2023-10-17,8-K,0000200406-23-000094,4,1,8,2,1,1.0989,0.2747,2.1978,0.8242,364
2023-10-23,8-K,0000200406-23-000096,5,1,8,2,1,1.3055,0.2611,2.0888,1.0444,383
2023-10-27,10-Q,0000200406-23-000102,571,416,328,386,68,1.9248,1.4023,1.1056,0.5225,29666
2023-11-27,8-K,0000200406-23-000105,6,2,24,2,1,1.0101,0.3367,4.0404,0.6734,594
2023-11-30,8-K,0000200406-23-000109,6,7,23,3,3,0.7812,0.9115,2.9948,-0.1302,768
2023-12-05,8-K,0000200406-23-000115,4,1,9,2,1,0.8989,0.2247,2.0225,0.6742,445
2023-12-05,8-K,0000200406-23-000112,7,1,9,2,1,1.8373,0.2625,2.3622,1.5748,381
2024-01-23,8-K,0000200406-24-000004,4,1,8,2,1,1.0899,0.2725,2.1798,0.8174,367
2024-02-16,10-K,0000200406-24-000013,5,1,17,2,5,0.1357,0.0271,0.4613,0.1085,3685
2024-04-16,8-K,0000200406-24-000031,5,1,10,2,1,1.1161,0.2232,2.2321,0.8929,448
2024-04-29,8-K,0000200406-24-000043,8,5,8,2,1,1.4545,0.9091,1.4545,0.5455,550
2024-05-01,10-Q,0000200406-24-000049,401,405,308,393,54,1.6938,1.7107,1.301,-0.0169,23674
2024-05-01,8-K,0000200406-24-000048,8,5,21,3,1,1.444,0.9025,3.7906,0.5415,554
2024-05-17,8-K,0000200406-24-000053,9,1,14,2,1,1.6729,0.1859,2.6022,1.487,538
2024-05-20,8-K,0001193125-24-142828,4,1,15,2,3,0.5755,0.1439,2.1583,0.4317,695
2024-07-17,8-K,0000200406-24-000071,4,1,7,2,1,1.0526,0.2632,1.8421,0.7895,380
2024-07-25,10-Q,0000200406-24-000075,542,451,331,355,49,1.9191,1.5969,1.172,0.3222,28243
2024-08-26,8-K,0000200406-24-000079,4,1,7,2,1,0.9662,0.2415,1.6908,0.7246,414
2024-09-10,8-K,0000200406-24-000081,5,1,7,2,1,1.2853,0.2571,1.7995,1.0283,389
2024-09-20,8-K,0000200406-24-000083,6,4,12,7,1,1.2903,0.8602,2.5806,0.4301,465
2024-10-15,8-K,0000200406-24-000088,4,1,7,2,1,1.0526,0.2632,1.8421,0.7895,380
2024-10-23,10-Q,0000200406-24-000096,552,460,332,376,47,1.893,1.5775,1.1385,0.3155,29160
2025-01-22,8-K,0000200406-25-000003,4,1,7,2,1,1.0667,0.2667,1.8667,0.8,375
2025-02-13,10-K,0000200406-25-000038,5,0,16,1,5,0.1296,0.0,0.4146,0.1296,3859
2025-02-20,8-K,0001193125-25-030851,4,1,7,2,1,0.7299,0.1825,1.2774,0.5474,548
2025-02-26,8-K,0001193125-25-036773,4,1,7,2,3,0.7018,0.1754,1.2281,0.5263,570
2025-04-03,8-K,0000200406-25-000106,4,1,9,3,1,0.9479,0.237,2.1327,0.7109,422
2025-04-15,8-K,0000200406-25-000110,5,1,9,2,1,1.0081,0.2016,1.8145,0.8065,496
2025-04-23,10-Q,0000200406-25-000119,414,373,296,374,41,1.7686,1.5934,1.2645,0.1751,23409
2025-04-30,8-K,0000200406-25-000141,4,6,8,2,1,0.6006,0.9009,1.2012,-0.3003,666
2025-06-10,8-K,0000200406-25-000152,4,1,8,2,1,0.7547,0.1887,1.5094,0.566,530
2025-07-16,8-K,0000200406-25-000170,4,1,7,2,1,0.9709,0.2427,1.699,0.7282,412
2025-07-24,10-Q,0000200406-25-000178,560,396,301,323,41,2.0431,1.4448,1.0982,0.5983,27409
2025-09-09,8-K,0000200406-25-000190,4,1,7,2,1,0.7678,0.1919,1.3436,0.5758,521
2025-10-14,8-K,0000200406-25-000201,4,1,7,2,1,0.907,0.2268,1.5873,0.6803,441
2025-10-22,10-Q,0000200406-25-000209,589,378,297,335,43,2.1135,1.3563,1.0657,0.7571,27869
2026-01-21,8-K,0000200406-26-000002,4,1,7,2,1,0.9592,0.2398,1.6787,0.7194,417
2026-02-11,10-K,0000200406-26-000016,5,0,16,1,5,0.1224,0.0,0.3916,0.1224,4086
