date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2015-08-18,8-K,0000104169-15-000036,0,1,1,2,4,0.0,0.2639,0.2639,-0.2639,379
2015-09-09,10-Q,0000104169-15-000039,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2015-10-09,8-K,0000104169-15-000046,2,2,2,3,3,0.346,0.346,0.346,0.0,578
2015-10-14,8-K,0000104169-15-000049,1,1,2,2,4,0.2618,0.2618,0.5236,0.0,382
2015-11-17,8-K,0000104169-15-000051,0,1,1,2,4,0.0,0.2639,0.2639,-0.2639,379
2015-12-02,10-Q,0000104169-15-000054,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-01-15,8-K,0000104169-16-000063,1,3,8,3,1,0.2538,0.7614,2.0305,-0.5076,394
2016-02-18,8-K,0000104169-16-000074,0,1,1,2,4,0.0,0.2625,0.2625,-0.2625,381
2016-03-30,10-K,0000104169-16-000079,60,12,30,2,6,1.2693,0.2539,0.6347,1.0154,4727
2016-05-19,8-K,0000104169-16-000083,0,1,4,2,4,0.0,0.2342,0.9368,-0.2342,427
2016-06-03,10-Q,0000104169-16-000088,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-06-07,8-K,0000104169-16-000091,1,9,3,2,1,0.1727,1.5544,0.5181,-1.3817,579
2016-06-20,8-K,0000104169-16-000095,4,2,6,3,1,0.8421,0.4211,1.2632,0.4211,475
2016-08-08,8-K,0000104169-16-000113,1,2,1,3,1,0.4,0.8,0.4,-0.4,250
2016-08-18,8-K,0000104169-16-000116,0,1,1,2,4,0.0,0.2331,0.2331,-0.2331,429
2016-08-31,10-Q,0000104169-16-000119,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-09-19,8-K,0000104169-16-000121,3,6,15,6,5,0.2338,0.4677,1.1691,-0.2338,1283
2016-10-06,8-K,0000104169-16-000128,1,2,1,3,1,0.3953,0.7905,0.3953,-0.3953,253
2016-11-17,8-K,0000104169-16-000134,0,1,1,2,4,0.0,0.2331,0.2331,-0.2331,429
2016-11-18,8-K,0000104169-16-000137,5,2,5,3,2,0.8278,0.3311,0.8278,0.4967,604
2016-12-01,10-Q,0000104169-16-000140,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-01-06,8-K,0000104169-17-000002,1,2,4,3,3,0.1761,0.3521,0.7042,-0.1761,568
2017-02-21,8-K,0000104169-17-000013,0,1,1,2,4,0.0,0.2342,0.2342,-0.2342,427
2017-03-31,10-K,0000104169-17-000021,82,23,76,11,15,1.2447,0.3491,1.1536,0.8956,6588
2017-05-18,8-K,0000104169-17-000025,3,1,9,2,4,0.5988,0.1996,1.7964,0.3992,501
2017-06-02,10-Q,0000104169-17-000029,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-06-06,8-K,0000104169-17-000031,5,8,7,2,3,0.6536,1.0458,0.915,-0.3922,765
2017-06-15,8-K,0000104169-17-000035,5,1,6,2,1,1.25,0.25,1.5,1.0,400
2017-06-29,8-K,0000104169-17-000041,5,1,6,2,1,1.4327,0.2865,1.7192,1.1461,349
2017-07-14,8-K,0001193125-17-228608,3,2,7,2,3,0.1816,0.1211,0.4237,0.0605,1652
2017-08-17,8-K,0000104169-17-000052,3,1,6,2,4,0.5929,0.1976,1.1858,0.3953,506
2017-08-31,10-Q,0000104169-17-000057,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-10-06,8-K,0000104169-17-000060,4,1,6,2,1,1.194,0.2985,1.791,0.8955,335
2017-10-10,8-K,0000104169-17-000062,4,2,6,3,1,1.25,0.625,1.875,0.625,320
2017-10-18,8-K,0001193125-17-312781,5,3,7,2,1,0.2305,0.1383,0.3227,0.0922,2169
2017-10-23,8-K,0000104169-17-000064,4,1,6,2,1,1.278,0.3195,1.9169,0.9585,313
2017-11-06,8-K,0000104169-17-000067,4,1,6,2,1,1.084,0.271,1.626,0.813,369
2017-11-08,8-K,0000104169-17-000072,5,5,11,2,3,0.6684,0.6684,1.4706,0.0,748
2017-11-16,8-K,0000104169-17-000075,5,2,12,2,4,0.8361,0.3344,2.0067,0.5017,598
2017-12-01,10-Q,0000104169-17-000081,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-12-06,8-K,0000104169-17-000084,3,2,6,5,1,0.9091,0.6061,1.8182,0.303,330
2018-01-09,8-K,0001193125-18-007298,5,1,6,2,1,1.1574,0.2315,1.3889,0.9259,432
2018-01-17,8-K,0000104169-18-000004,5,2,11,3,5,0.5688,0.2275,1.2514,0.3413,879
2018-01-25,8-K,0001193125-18-019675,5,1,6,2,1,1.4327,0.2865,1.7192,1.1461,349
2018-02-01,8-K,0000104169-18-000013,3,6,6,5,1,0.8197,1.6393,1.6393,-0.8197,366
2018-02-08,8-K,0000104169-18-000015,4,1,7,2,1,0.8421,0.2105,1.4737,0.6316,475
2018-02-20,8-K,0000104169-18-000020,3,1,6,2,4,0.6303,0.2101,1.2605,0.4202,476
2018-03-30,10-K,0000104169-18-000028,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2018-04-30,8-K,0000104169-18-000036,5,3,11,2,5,0.9823,0.5894,2.1611,0.3929,509
2018-05-09,8-K,0000104169-18-000038,5,1,10,2,5,0.9823,0.1965,1.9646,0.7859,509
2018-05-11,8-K,0000104169-18-000041,8,6,36,6,10,0.5887,0.4415,2.649,0.1472,1359
2018-05-17,8-K,0000104169-18-000047,3,1,9,2,4,0.6329,0.211,1.8987,0.4219,474
2018-06-04,8-K,0000104169-18-000051,4,5,10,3,4,0.823,1.0288,2.0576,-0.2058,486
2018-06-04,10-Q,0000104169-18-000054,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2018-06-05,8-K,0000104169-18-000058,5,8,8,2,2,0.7949,1.2719,1.2719,-0.4769,629
2018-06-26,8-K,0001193125-18-204205,4,3,7,2,1,0.1583,0.1187,0.277,0.0396,2527
2018-08-16,8-K,0000104169-18-000081,3,1,6,2,4,0.6303,0.2101,1.2605,0.4202,476
2018-09-06,10-Q,0000104169-18-000086,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2018-10-16,8-K,0000104169-18-000093,4,2,6,3,4,0.9302,0.4651,1.3953,0.4651,430
2018-10-26,8-K,0000104169-18-000096,4,4,7,10,1,1.1173,1.1173,1.9553,0.0,358
2018-11-13,8-K,0000104169-18-000098,3,1,6,2,2,1.0989,0.3663,2.1978,0.7326,273
2018-11-15,8-K,0000104169-18-000103,3,1,6,2,4,0.6303,0.2101,1.2605,0.4202,476
2018-11-30,10-Q,0000104169-18-000110,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2018-12-07,8-K,0000104169-18-000118,8,1,25,3,5,1.2945,0.1618,4.0453,1.1327,618
2019-02-11,8-K,0000104169-19-000002,3,1,8,2,1,0.625,0.2083,1.6667,0.4167,480
2019-02-19,8-K,0000104169-19-000011,3,1,6,2,4,0.6303,0.2101,1.2605,0.4202,476
2019-03-28,10-K,0000104169-19-000016,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2019-04-22,8-K,0001193125-19-113581,3,4,7,2,1,0.2182,0.2909,0.5091,-0.0727,1375
2019-05-16,8-K,0000104169-19-000021,4,1,9,2,4,0.7722,0.1931,1.7375,0.5792,518
2019-06-07,10-Q,0000104169-19-000024,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2019-06-10,8-K,0000104169-19-000026,6,7,8,2,2,0.8915,1.0401,1.1887,-0.1486,673
2019-06-20,8-K,0000104169-19-000030,5,8,15,17,6,0.4558,0.7293,1.3674,-0.2735,1097
2019-07-26,8-K,0000104169-19-000054,4,5,6,6,3,0.8715,1.0893,1.3072,-0.2179,459
2019-08-15,8-K,0000104169-19-000058,4,1,6,2,4,0.7692,0.1923,1.1538,0.5769,520
2019-09-06,10-Q,0000104169-19-000064,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2019-09-23,8-K,0001193125-19-252289,5,3,7,2,1,0.4098,0.2459,0.5738,0.1639,1220
2019-10-10,8-K,0000104169-19-000070,5,2,18,3,3,0.4448,0.1779,1.6014,0.2669,1124
2019-10-18,8-K,0000104169-19-000075,5,2,6,3,5,0.9452,0.3781,1.1342,0.5671,529
2019-11-05,8-K,0000104169-19-000077,4,1,6,2,1,1.2012,0.3003,1.8018,0.9009,333
2019-11-14,8-K,0000104169-19-000081,4,1,6,2,4,0.7576,0.1894,1.1364,0.5682,528
2019-11-15,8-K,0000104169-19-000083,6,2,11,3,4,0.8824,0.2941,1.6176,0.5882,680
2019-11-22,8-K,0000104169-19-000085,8,1,18,3,5,1.4235,0.1779,3.2028,1.2456,562
2019-12-04,10-Q,0000104169-19-000088,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-02-18,8-K,0000104169-20-000007,4,1,6,2,4,0.7605,0.1901,1.1407,0.5703,526
2020-03-20,10-K,0000104169-20-000011,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2020-05-19,8-K,0000104169-20-000016,4,1,9,2,4,0.7782,0.1946,1.751,0.5837,514
2020-06-03,10-Q,0000104169-20-000020,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-06-05,8-K,0000104169-20-000023,7,10,9,2,1,0.9804,1.4006,1.2605,-0.4202,714
2020-08-18,8-K,0000104169-20-000037,4,1,6,2,4,0.7752,0.1938,1.1628,0.5814,516
2020-09-02,10-Q,0000104169-20-000042,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-09-14,8-K,0000104169-20-000045,4,2,6,2,4,1.0363,0.5181,1.5544,0.5181,386
2020-09-14,8-K,0000104169-20-000048,7,1,22,3,5,1.1986,0.1712,3.7671,1.0274,584
2020-09-21,8-K,0000104169-20-000050,4,2,6,2,4,0.9639,0.4819,1.4458,0.4819,415
2020-10-02,8-K,0000104169-20-000056,7,6,19,5,6,1.1182,0.9585,3.0351,0.1597,626
2020-10-23,8-K,0000104169-20-000060,4,5,6,6,4,0.9662,1.2077,1.4493,-0.2415,414
2020-11-06,8-K,0000104169-20-000065,4,4,7,2,4,0.9281,0.9281,1.6241,0.0,431
2020-11-16,8-K,0000104169-20-000068,6,6,17,4,4,0.9585,0.9585,2.7157,0.0,626
2020-11-17,8-K,0000104169-20-000073,4,1,6,2,4,0.7692,0.1923,1.1538,0.5769,520
2020-12-02,10-Q,0000104169-20-000076,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-12-22,8-K,0000104169-20-000078,4,6,6,5,4,0.9592,1.4388,1.4388,-0.4796,417
2021-01-15,8-K,0000104169-21-000005,7,1,6,2,1,1.5453,0.2208,1.3245,1.3245,453
2021-02-05,8-K,0000104169-21-000013,4,6,6,7,4,0.905,1.3575,1.3575,-0.4525,442
2021-02-18,8-K,0000104169-21-000024,8,6,10,3,5,1.4286,1.0714,1.7857,0.3571,560
2021-02-18,8-K,0000104169-21-000022,4,1,6,2,4,0.7678,0.1919,1.1516,0.5758,521
2021-03-05,8-K,0000104169-21-000027,5,1,7,2,1,0.9346,0.1869,1.3084,0.7477,535
2021-03-12,8-K,0000104169-21-000030,6,1,21,3,5,1.0526,0.1754,3.6842,0.8772,570
2021-03-19,10-K,0000104169-21-000033,5,1,15,2,5,0.5258,0.1052,1.5773,0.4206,951
2021-05-18,8-K,0000104169-21-000037,4,1,9,2,4,0.7707,0.1927,1.7341,0.578,519
2021-06-04,8-K,0000104169-21-000041,5,10,7,2,1,0.7123,1.4245,0.9972,-0.7123,702
2021-06-04,10-Q,0000104169-21-000042,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2021-08-17,8-K,0000104169-21-000054,4,1,6,2,4,0.7678,0.1919,1.1516,0.5758,521
2021-09-02,10-Q,0000104169-21-000058,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2021-09-08,8-K,0001193125-21-267343,6,1,7,3,1,1.3605,0.2268,1.5873,1.1338,441
2021-09-15,8-K,0001193125-21-274145,4,4,8,2,1,0.1911,0.1911,0.3822,0.0,2093
2021-09-22,8-K,0001193125-21-279535,5,1,6,2,1,1.002,0.2004,1.2024,0.8016,499
2021-11-16,8-K,0000104169-21-000063,4,1,6,2,4,0.7533,0.1883,1.1299,0.565,531
2021-11-23,8-K,0000104169-21-000065,4,5,6,7,4,0.9456,1.182,1.4184,-0.2364,423
2021-11-29,8-K,0000104169-21-000068,5,1,6,2,1,1.0163,0.2033,1.2195,0.813,492
2021-12-01,10-Q,0000104169-21-000072,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2022-02-17,8-K,0000104169-22-000009,4,1,6,2,4,0.7561,0.189,1.1342,0.5671,529
2022-03-18,10-K,0000104169-22-000012,5,0,15,2,5,0.4864,0.0,1.4591,0.4864,1028
2022-04-12,8-K,0000104169-22-000014,8,3,15,4,4,0.8155,0.3058,1.5291,0.5097,981
2022-05-17,8-K,0000104169-22-000024,4,1,9,2,4,0.7619,0.1905,1.7143,0.5714,525
2022-06-03,10-Q,0000104169-22-000029,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2022-06-03,8-K,0000104169-22-000030,5,12,7,2,1,0.672,1.6129,0.9409,-0.9409,744
2022-06-28,8-K,0000104169-22-000047,4,6,6,6,4,0.939,1.4085,1.4085,-0.4695,426
2022-07-25,8-K,0000104169-22-000058,5,1,6,2,4,1.0504,0.2101,1.2605,0.8403,476
2022-08-16,8-K,0000104169-22-000065,4,1,6,2,4,0.7634,0.1908,1.145,0.5725,524
2022-08-17,8-K,0000104169-22-000069,6,1,20,3,5,1.0791,0.1799,3.5971,0.8993,556
2022-08-17,8-K,0000104169-22-000067,4,9,8,12,4,0.7576,1.7045,1.5152,-0.947,528
2022-09-02,10-Q,0000104169-22-000072,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2022-09-09,8-K,0001193125-22-241984,5,3,6,2,1,0.3236,0.1942,0.3883,0.1294,1545
2022-11-15,8-K,0000104169-22-000077,11,10,45,33,13,0.7628,0.6935,3.1207,0.0693,1442
2022-11-16,8-K,0000104169-22-000080,5,6,12,4,5,0.7003,0.8403,1.6807,-0.1401,714
2022-12-01,10-Q,0000104169-22-000083,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2022-12-20,8-K,0000104169-22-000085,5,4,8,4,4,1.1038,0.883,1.766,0.2208,453
2022-12-23,8-K,0000104169-22-000088,7,2,6,2,4,1.3752,0.3929,1.1788,0.9823,509
2023-02-21,8-K,0000104169-23-000010,4,1,6,2,4,0.7605,0.1901,1.1407,0.5703,526
2023-02-24,8-K,0000104169-23-000013,6,1,24,3,4,1.0791,0.1799,4.3165,0.8993,556
2023-03-06,8-K,0000104169-23-000015,6,2,21,3,4,1.0381,0.346,3.6332,0.692,578
2023-03-17,10-K,0000104169-23-000020,5,0,15,2,5,0.4907,0.0,1.472,0.4907,1019
2023-03-24,8-K,0000104169-23-000022,7,2,21,3,4,1.1945,0.3413,3.5836,0.8532,586
2023-04-04,8-K,0000104169-23-000026,5,2,6,3,4,1.0707,0.4283,1.2848,0.6424,467
2023-04-17,8-K,0001193125-23-103832,4,3,7,2,1,0.2368,0.1776,0.4144,0.0592,1689
2023-05-18,8-K,0000104169-23-000043,4,1,9,2,4,0.7605,0.1901,1.711,0.5703,526
2023-06-02,10-Q,0000104169-23-000052,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2023-06-02,8-K,0000104169-23-000054,5,16,8,2,4,0.5519,1.766,0.883,-1.2141,906
2023-08-16,8-K,0000104169-23-000082,8,4,18,4,7,0.581,0.2905,1.3072,0.2905,1377
2023-08-17,8-K,0000104169-23-000088,4,1,6,2,4,0.759,0.1898,1.1385,0.5693,527
2023-08-22,8-K,0000104169-23-000091,5,7,11,15,4,0.9709,1.3592,2.1359,-0.3883,515
2023-09-01,10-Q,0000104169-23-000097,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2023-11-16,8-K,0000104169-23-000124,4,1,6,2,4,0.6791,0.1698,1.0187,0.5093,589
2023-11-30,10-Q,0000104169-23-000132,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2024-01-31,8-K,0000104169-24-000004,6,3,7,2,4,1.0345,0.5172,1.2069,0.5172,580
2024-02-20,8-K,0000104169-24-000019,4,1,6,2,4,0.678,0.1695,1.0169,0.5085,590
2024-02-23,8-K,0000104169-24-000033,9,3,10,2,1,1.5625,0.5208,1.7361,1.0417,576
2024-02-28,8-K,0000104169-24-000039,6,2,22,3,4,0.9375,0.3125,3.4375,0.625,640
2024-03-15,10-K,0000104169-24-000056,5,0,15,3,5,0.4669,0.0,1.4006,0.4669,1071
2024-03-28,8-K,0000104169-24-000064,5,2,21,3,8,0.7764,0.3106,3.2609,0.4658,644
2024-05-16,8-K,0000104169-24-000088,4,1,9,2,4,0.6814,0.1704,1.5332,0.5111,587
2024-06-07,10-Q,0000104169-24-000105,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2024-06-07,8-K,0000104169-24-000103,6,14,6,2,2,0.7143,1.6667,0.7143,-0.9524,840
2024-08-15,8-K,0000104169-24-000131,4,1,6,2,4,0.6791,0.1698,1.0187,0.5093,589
2024-08-15,8-K,0000104169-24-000132,4,1,7,2,1,0.6623,0.1656,1.1589,0.4967,604
2024-08-30,10-Q,0000104169-24-000141,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2024-09-06,8-K,0000104169-24-000146,6,2,21,3,5,0.9077,0.3026,3.177,0.6051,661
2024-10-18,8-K,0000104169-24-000166,5,8,16,29,1,0.6878,1.1004,2.2008,-0.4127,727
2024-11-19,8-K,0000104169-24-000170,4,1,6,2,4,0.6791,0.1698,1.0187,0.5093,589
2024-11-22,8-K,0000104169-24-000173,6,2,18,3,4,0.9662,0.3221,2.8986,0.6441,621
2024-12-06,10-Q,0000104169-24-000178,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2025-02-20,8-K,0000104169-25-000010,4,1,6,2,4,0.6734,0.1684,1.0101,0.5051,594
2025-03-14,10-K,0000104169-25-000021,5,0,15,3,5,0.4965,0.0,1.4896,0.4965,1007
2025-03-17,8-K,0000104169-25-000025,7,1,23,3,4,1.12,0.16,3.68,0.96,625
2025-03-17,8-K,0000104169-25-000027,6,2,22,3,4,0.939,0.313,3.4429,0.626,639
2025-04-09,8-K,0000104169-25-000036,4,1,6,2,4,0.8584,0.2146,1.2876,0.6438,466
2025-04-28,8-K,0001193125-25-098253,5,3,7,2,1,0.3145,0.1887,0.4403,0.1258,1590
2025-05-15,8-K,0000104169-25-000069,4,1,12,2,4,0.6135,0.1534,1.8405,0.4601,652
2025-06-06,10-Q,0000104169-25-000090,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2025-06-06,8-K,0000104169-25-000092,5,14,8,3,1,0.5869,1.6432,0.939,-1.0563,852
2025-08-21,8-K,0000104169-25-000120,4,1,6,2,4,0.6803,0.1701,1.0204,0.5102,588
2025-08-29,10-Q,0000104169-25-000137,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2025-09-05,8-K,0000104169-25-000143,6,1,19,3,4,0.9967,0.1661,3.1561,0.8306,602
2025-09-19,8-K,0000104169-25-000151,6,1,16,3,4,0.9868,0.1645,2.6316,0.8224,608
2025-09-22,8-K,0000104169-25-000153,6,1,19,3,5,0.9375,0.1562,2.9688,0.7812,640
2025-10-22,8-K,0000104169-25-000168,6,2,10,3,3,0.8174,0.2725,1.3624,0.545,734
2025-11-14,8-K,0000104169-25-000172,8,2,16,3,7,0.6975,0.1744,1.3949,0.5231,1147
2025-11-20,8-K,0000104169-25-000177,6,2,6,2,7,0.6565,0.2188,0.6565,0.4376,914
2025-12-03,10-Q,0000104169-25-000191,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2025-12-29,8-K,0000104169-25-000238,6,1,16,3,4,1.0101,0.1684,2.6936,0.8418,594
2026-01-08,8-K,0000104169-26-000008,4,1,7,2,1,0.64,0.16,1.12,0.48,625
2026-01-16,8-K,0000104169-26-000023,9,2,17,3,4,0.6757,0.1502,1.2763,0.5255,1332
2026-02-19,8-K,0000104169-26-000032,4,1,6,2,4,0.6623,0.1656,0.9934,0.4967,604
