date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2003-04-07,8-K,0000080424-03-000014,0,0,0,1,0,0.0,0.0,0.0,0.0,94
2003-04-08,8-K,0000080424-03-000016,0,0,0,1,0,0.0,0.0,0.0,0.0,104
2003-04-28,8-K,0000080424-03-000020,0,0,0,1,0,0.0,0.0,0.0,0.0,117
2003-04-28,8-K,0000080424-03-000018,0,0,0,1,0,0.0,0.0,0.0,0.0,107
2003-04-29,10-Q,0000080424-03-000021,89,30,12,1,1,4.3864,1.4786,0.5914,2.9078,2029
2003-05-08,8-K,0000080424-03-000022,0,0,2,1,0,0.0,0.0,1.8182,0.0,110
2003-05-09,8-K,0000080424-03-000023,0,0,2,1,0,0.0,0.0,1.8692,0.0,107
2003-05-29,8-K,0000950152-03-005854,0,0,1,1,0,0.0,0.0,0.9709,0.0,103
2003-06-05,8-K,0000080424-03-000030,0,0,0,1,0,0.0,0.0,0.0,0.0,102
2003-06-05,8-K,0000080424-03-000031,0,0,0,1,1,0.0,0.0,0.0,0.0,102
2003-06-06,8-K,0000080424-03-000032,0,0,0,1,0,0.0,0.0,0.0,0.0,103
2003-06-26,8-K,0000080424-03-000052,0,0,0,1,0,0.0,0.0,0.0,0.0,97
2003-07-16,8-K,0000080424-03-000055,1,0,0,1,0,0.9009,0.0,0.0,0.9009,111
2003-07-31,8-K,0000080424-03-000059,0,0,0,1,0,0.0,0.0,0.0,0.0,110
2003-09-04,8-K,0000950152-03-008056,0,0,0,1,0,0.0,0.0,0.0,0.0,92
2003-09-11,10-K,0000950152-03-008195,9,1,14,1,2,1.2397,0.1377,1.9284,1.1019,726
2003-10-14,8-K,0000080424-03-000164,0,0,0,1,0,0.0,0.0,0.0,0.0,110
2003-10-27,8-K,0000080424-03-000166,0,0,0,1,0,0.0,0.0,0.0,0.0,107
2003-10-28,10-Q,0000080424-03-000167,111,27,12,1,1,6.3104,1.535,0.6822,4.7754,1759
2003-12-11,8-K,0000080424-03-000209,0,0,0,1,0,0.0,0.0,0.0,0.0,107
2004-01-07,8-K,0000950152-04-000060,1,0,0,1,0,0.7246,0.0,0.0,0.7246,138
2004-01-28,8-K,0000080424-04-000018,0,0,0,1,0,0.0,0.0,0.0,0.0,107
2004-02-03,10-Q,0000080424-04-000025,190,30,15,0,1,6.7114,1.0597,0.5298,5.6517,2831
2004-03-09,8-K,0000080424-04-000059,1,0,0,1,0,0.813,0.0,0.0,0.813,123
2004-04-01,8-K,0000080424-04-000071,0,0,0,1,0,0.0,0.0,0.0,0.0,105
2004-04-26,8-K,0000950152-04-003176,0,0,0,1,0,0.0,0.0,0.0,0.0,101
2004-04-26,8-K,0000950152-04-003185,0,0,0,1,0,0.0,0.0,0.0,0.0,108
2004-04-30,8-K,0000080424-04-000074,0,0,0,2,0,0.0,0.0,0.0,0.0,122
2004-04-30,8-K,0000080424-04-000073,0,0,0,1,0,0.0,0.0,0.0,0.0,105
2004-04-30,10-Q,0000080424-04-000075,217,44,22,3,3,5.7045,1.1567,0.5783,4.5478,3804
2004-05-11,8-K,0000080424-04-000085,0,0,2,1,0,0.0,0.0,2.0202,0.0,99
2004-05-19,8-K,0000080424-04-000088,0,0,2,1,0,0.0,0.0,1.9608,0.0,102
2004-06-10,8-K,0000080424-04-000094,0,0,0,1,0,0.0,0.0,0.0,0.0,102
2004-06-14,8-K,0000080424-04-000105,0,0,0,1,0,0.0,0.0,0.0,0.0,110
2004-07-14,8-K,0000080424-04-000114,0,0,0,1,0,0.0,0.0,0.0,0.0,134
2004-08-02,8-K,0000080424-04-000115,0,0,0,1,0,0.0,0.0,0.0,0.0,110
2004-09-01,8-K,0000080424-04-000147,0,1,11,2,3,0.0,0.3861,4.2471,-0.3861,259
2004-09-09,8-K,0000080424-04-000148,0,0,1,1,0,0.0,0.0,1.0204,0.0,98
2004-09-09,10-K,0000950152-04-006777,5,1,6,1,3,1.199,0.2398,1.4388,0.9592,417
2004-10-13,8-K,0000080424-04-000179,0,0,0,1,0,0.0,0.0,0.0,0.0,132
2004-10-22,8-K,0000950152-04-007572,2,0,0,1,1,0.3472,0.0,0.0,0.3472,576
2004-10-27,8-K,0000080424-04-000194,0,0,0,1,0,0.0,0.0,0.0,0.0,107
2004-10-28,10-Q,0000080424-04-000195,17,2,10,0,4,1.5992,0.1881,0.9407,1.4111,1063
2004-12-08,8-K,0000080424-04-000204,1,0,0,1,0,0.813,0.0,0.0,0.813,123
2004-12-15,8-K,0000950152-04-008964,1,0,1,1,1,0.6849,0.0,0.6849,0.6849,146
2005-01-11,8-K,0000080424-05-000002,0,0,0,1,0,0.0,0.0,0.0,0.0,132
2005-01-28,8-K,0000080424-05-000003,0,0,0,1,0,0.0,0.0,0.0,0.0,107
2005-01-28,8-K,0000914121-05-000257,4,4,10,3,2,0.402,0.402,1.005,0.0,995
2005-01-31,10-Q,0000080424-05-000005,20,2,10,0,5,1.6611,0.1661,0.8306,1.495,1204
2005-03-14,8-K,0000950152-05-002093,0,1,1,2,1,0.0,0.2336,0.2336,-0.2336,428
2005-03-15,8-K,0000080424-05-000043,0,0,0,1,0,0.0,0.0,0.0,0.0,102
2005-03-22,8-K,0000080424-05-000044,0,1,3,1,0,0.0,0.5319,1.5957,-0.5319,188
2005-04-11,8-K,0000080424-05-000047,1,0,1,1,0,0.5525,0.0,0.5525,0.5525,181
2005-04-12,8-K,0000080424-05-000048,1,0,1,1,0,0.4695,0.0,0.4695,0.4695,213
2005-04-15,8-K,0000080424-05-000053,0,0,0,1,0,0.0,0.0,0.0,0.0,143
2005-04-28,8-K,0000080424-05-000054,0,0,0,1,0,0.0,0.0,0.0,0.0,145
2005-05-09,10-Q,0000950152-05-004141,19,2,11,0,5,1.4695,0.1547,0.8507,1.3148,1293
2005-05-26,8-K,0000080424-05-000066,0,0,2,1,0,0.0,0.0,1.3793,0.0,145
2005-06-06,8-K,0000080424-05-000072,0,0,0,1,0,0.0,0.0,0.0,0.0,144
2005-06-15,8-K,0000080424-05-000076,0,0,0,1,0,0.0,0.0,0.0,0.0,262
2005-06-20,8-K,0000080424-05-000089,29,12,32,7,4,1.8602,0.7697,2.0526,1.0904,1559
2005-07-12,8-K,0000080424-05-000099,0,0,0,1,0,0.0,0.0,0.0,0.0,212
2005-07-15,8-K,0000080424-05-000100,0,0,0,1,0,0.0,0.0,0.0,0.0,145
2005-08-01,8-K,0000080424-05-000101,0,1,2,2,0,0.0,0.3497,0.6993,-0.3497,286
2005-08-01,8-K,0000080424-05-000102,0,0,0,1,0,0.0,0.0,0.0,0.0,148
2005-08-11,8-K,0000080424-05-000127,1,0,5,1,3,0.3521,0.0,1.7606,0.3521,284
2005-08-29,10-K,0000950152-05-007351,5,1,8,1,3,1.1312,0.2262,1.81,0.905,442
2005-08-29,8-K,0000950152-05-007349,0,2,1,2,2,0.0,1.0101,0.5051,-1.0101,198
2005-09-08,8-K,0000080424-05-000144,2,0,0,1,0,1.2821,0.0,0.0,1.2821,156
2005-09-08,8-K,0000080424-05-000145,0,1,13,1,2,0.0,0.3378,4.3919,-0.3378,296
2005-09-14,8-K,0000080424-05-000146,0,0,0,1,0,0.0,0.0,0.0,0.0,149
2005-09-19,8-K,0000080424-05-000157,0,0,0,1,0,0.0,0.0,0.0,0.0,141
2005-09-23,8-K,0000080424-05-000179,3,0,0,1,2,0.8108,0.0,0.0,0.8108,370
2005-09-30,8-K,0000080424-05-000185,0,0,0,1,0,0.0,0.0,0.0,0.0,151
2005-09-30,8-K,0000080424-05-000186,0,0,7,1,0,0.0,0.0,2.682,0.0,261
2005-10-03,8-K,0000950152-05-007960,0,0,0,0,0,0.0,0.0,0.0,0.0,158
2005-10-04,8-K,0000080424-05-000187,0,0,3,1,0,0.0,0.0,1.0067,0.0,298
2005-10-11,8-K,0000080424-05-000199,0,0,0,1,0,0.0,0.0,0.0,0.0,155
2005-10-13,8-K,0000080424-05-000219,0,0,1,1,0,0.0,0.0,0.3115,0.0,321
2005-11-01,8-K,0000080424-05-000223,0,0,0,1,0,0.0,0.0,0.0,0.0,148
2005-11-02,10-Q,0000080424-05-000224,16,2,11,0,5,1.4035,0.1754,0.9649,1.2281,1140
2005-11-02,8-K,0000950152-05-008662,1,0,2,1,1,0.2604,0.0,0.5208,0.2604,384
2005-11-22,8-K,0000080424-05-000251,6,0,0,1,0,1.4493,0.0,0.0,1.4493,414
2005-12-13,8-K,0000080424-05-000259,0,0,0,1,0,0.0,0.0,0.0,0.0,145
2006-01-10,8-K,0000080424-06-000001,0,0,0,1,0,0.0,0.0,0.0,0.0,136
2006-01-19,8-K,0000080424-06-000002,0,1,13,1,0,0.0,0.152,1.9757,-0.152,658
2006-01-27,8-K,0000080424-06-000003,0,0,0,1,0,0.0,0.0,0.0,0.0,143
2006-01-30,10-Q,0000080424-06-000004,268,53,27,8,4,4.9703,0.9829,0.5007,3.9874,5392
2006-02-23,8-K,0000950152-06-001403,0,0,0,1,0,0.0,0.0,0.0,0.0,165
2006-03-13,8-K,0000080424-06-000052,1,0,0,1,0,0.6536,0.0,0.0,0.6536,153
2006-04-17,8-K,0000080424-06-000062,0,0,0,1,0,0.0,0.0,0.0,0.0,138
2006-05-01,8-K,0000080424-06-000064,0,0,1,1,0,0.0,0.0,0.6536,0.0,153
2006-05-03,8-K,0000080424-06-000065,0,0,2,1,0,0.0,0.0,1.4085,0.0,142
2006-05-04,10-Q,0000080424-06-000067,272,78,28,13,3,4.3597,1.2502,0.4488,3.1095,6239
2006-05-23,8-K,0000080424-06-000074,0,1,14,3,4,0.0,0.2941,4.1176,-0.2941,340
2006-05-24,8-K,0000080424-06-000075,0,0,2,1,0,0.0,0.0,1.4815,0.0,135
2006-06-02,8-K,0000080424-06-000081,0,0,1,1,0,0.0,0.0,0.5952,0.0,168
2006-06-08,8-K,0000950152-06-004995,13,4,8,4,0,2.107,0.6483,1.2966,1.4587,617
2006-07-11,8-K,0000080424-06-000094,0,0,0,1,0,0.0,0.0,0.0,0.0,164
2006-07-14,8-K,0000080424-06-000095,1,0,0,1,0,0.1953,0.0,0.0,0.1953,512
2006-08-02,8-K,0000080424-06-000096,0,0,0,1,0,0.0,0.0,0.0,0.0,148
2006-08-29,10-K,0000950152-06-007291,5,2,12,1,4,1.0482,0.4193,2.5157,0.6289,477
2006-09-05,8-K,0000080424-06-000133,0,0,0,1,0,0.0,0.0,0.0,0.0,143
2006-10-10,8-K,0000080424-06-000164,0,0,0,1,0,0.0,0.0,0.0,0.0,149
2006-10-10,8-K,0000080424-06-000165,0,0,0,1,0,0.0,0.0,0.0,0.0,174
2006-10-27,8-K,0000080424-06-000178,1,0,4,2,2,0.2421,0.0,0.9685,0.2421,413
2006-10-31,8-K,0000080424-06-000180,0,0,0,0,0,0.0,0.0,0.0,0.0,144
2006-11-01,10-Q,0000080424-06-000184,200,42,61,9,17,3.2852,0.6899,1.002,2.5953,6088
2006-12-14,8-K,0000080424-06-000204,0,0,0,0,0,0.0,0.0,0.0,0.0,133
2006-12-15,8-K,0000080424-06-000208,0,0,0,0,0,0.0,0.0,0.0,0.0,108
2007-01-09,8-K,0000080424-07-000002,0,0,0,0,0,0.0,0.0,0.0,0.0,163
2007-01-10,8-K,0000080424-07-000004,13,4,8,4,2,2.1667,0.6667,1.3333,1.5,600
2007-01-30,8-K,0000080424-07-000008,0,0,0,0,0,0.0,0.0,0.0,0.0,140
2007-01-31,10-Q,0000080424-07-000010,283,52,23,6,9,5.016,0.9217,0.4077,4.0943,5642
2007-03-09,8-K,0000080424-07-000052,0,0,0,0,0,0.0,0.0,0.0,0.0,131
2007-04-16,8-K,0000080424-07-000071,2,0,1,0,0,1.2121,0.0,0.6061,1.2121,165
2007-05-01,8-K,0000080424-07-000075,0,0,2,0,0,0.0,0.0,1.3889,0.0,144
2007-05-02,10-Q,0000080424-07-000078,265,56,25,8,10,5.1188,1.0817,0.4829,4.0371,5177
2007-05-14,8-K,0000080424-07-000083,1,0,3,0,0,0.365,0.0,1.0949,0.365,274
2007-05-31,8-K,0000080424-07-000095,0,1,11,2,4,0.0,0.3279,3.6066,-0.3279,305
2007-06-05,8-K,0000080424-07-000098,0,0,0,0,0,0.0,0.0,0.0,0.0,130
2007-06-12,8-K,0000950152-07-005078,0,0,0,1,0,0.0,0.0,0.0,0.0,202
2007-07-10,8-K,0000080424-07-000114,0,0,0,0,0,0.0,0.0,0.0,0.0,149
2007-08-03,8-K,0000080424-07-000131,0,0,0,0,0,0.0,0.0,0.0,0.0,123
2007-08-15,8-K,0000080424-07-000160,0,0,0,0,0,0.0,0.0,0.0,0.0,159
2007-08-23,8-K,0000080424-07-000171,0,1,2,2,3,0.0,0.3322,0.6645,-0.3322,301
2007-08-28,10-K,0000950152-07-007152,5,2,12,1,4,0.9671,0.3868,2.3211,0.5803,517
2007-09-18,8-K,0000080424-07-000190,0,0,0,0,0,0.0,0.0,0.0,0.0,125
2007-09-25,8-K,0000080424-07-000214,1,0,1,0,0,0.2119,0.0,0.2119,0.2119,472
2007-10-09,8-K,0000950152-07-007930,0,0,0,1,0,0.0,0.0,0.0,0.0,150
2007-10-09,8-K,0000950152-07-007949,0,0,0,1,0,0.0,0.0,0.0,0.0,174
2007-10-10,8-K,0000080424-07-000216,0,0,0,0,0,0.0,0.0,0.0,0.0,153
2007-10-12,8-K,0000080424-07-000233,0,0,0,0,0,0.0,0.0,0.0,0.0,156
2007-10-30,8-K,0000080424-07-000235,0,0,0,0,0,0.0,0.0,0.0,0.0,139
2007-10-31,10-Q,0000950152-07-008417,196,67,75,15,22,2.9007,0.9916,1.11,1.9091,6757
