date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,day_of_week,month,quarter,market_regime,next_day_close,next_day_return,target_direction,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,lm_sentiment_ma5,lm_sentiment_ma20,lm_sentiment_delta,lm_uncertainty_zscore,lm_litigation_spike,lm_neg_dominant
2016-02-12,35.343456625432225,35.531534471514185,34.81594059566735,35.07945251464844,46538000,0.0750355888519793,0.8281893266778035,35.05315017700195,34.92412567138672,37.78202819824219,35.15629850115095,36.164328002929686,37.15496780395508,33.11353094100952,2.127602303467679,2.0020389341591995,75103500.0,0.6196515475310738,0.4447551378186087,-7.153072009298556,-2.9998497087886227,-5.586104394593793,38.5310084500437,33.79764755581567,42.00898362256099,4,2,1,bullish,35.612918853759766,1.5207373572565417,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,0.18214,-0.38689,1.83239,2.742700462321276,0,0
2016-02-16,35.663039121631215,35.872955130987954,35.24271491113473,35.612918853759766,43444000,1.520737357256552,1.6636137828521809,35.07945251464844,34.943973541259766,38.2495002746582,35.06846182686942,36.18206882476807,37.09520927429199,33.1554318523407,2.058323263590076,2.0169865131000377,73441900.0,0.5915424301386538,1.9143367073299444,-6.893113379170801,-1.5730166612769665,-3.9959079609762216,38.52535037943324,33.8387872701029,45.45915895029376,1,2,1,bullish,36.32404327392578,1.9968158832646208,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,0.60326,-0.287875,1.733375,2.2215659348112435,0,0
2016-02-17,36.07740598396101,36.4128725279846,35.5618048286677,36.32404327392578,49154000,1.9968158832646128,1.3042658258611244,35.612918853759766,34.78815078735352,38.75270080566406,35.26845005580357,36.21405220031738,37.05925094604492,33.20029536247253,2.0885780381484005,2.015565296878398,73463400.0,0.6690950868051302,4.414987436269846,-6.267066504390096,0.3037248441571376,-1.98387083751244,38.54616665743687,33.881937743197895,54.08920820563456,2,2,1,bullish,35.606468200683594,-1.9754823763170637,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.02438,-0.18886000000000003,1.63436,1.88682475255223,0,0
2016-02-18,36.42280236697807,36.5240348608717,35.50920352987323,35.606468200683594,47276000,-1.9754823763170613,0.2718835353970039,36.32404327392578,35.07746124267578,37.18801498413086,35.36309215000698,36.21144695281983,36.998013763427736,33.2411541557312,2.1400276157889437,2.042706893704303,71705200.0,0.6593106218238007,1.5081107334079746,-4.252840018812931,-1.670683728613399,-3.761135858919201,38.54628901176025,33.8766048938794,40.359412705083166,3,2,1,bullish,35.834739685058594,0.6410955534495204,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,-0.08984500000000002,1.535345,1.6452806781841753,0,0
2016-02-19,35.526567072377865,35.93002043559576,35.38860951106208,35.834739685058594,34918000,0.6410955534495111,-0.2244006000690466,35.606468200683594,35.05315017700195,36.22777557373047,35.51260484967913,36.20013217926025,36.94751510620117,33.285585927963254,2.1294186627495213,2.0480160881805234,70854200.0,0.4928148225510979,2.229726869368309,-1.0849020742992432,-1.0093678453776411,-3.0117733708046157,38.54023067093282,33.86003368758768,37.02720862999272,4,2,1,bullish,36.17913818359375,0.9610743696256132,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.009169999999999989,1.43633,1.4581264821367166,0,0
2016-02-22,36.20196452286451,36.466964351124304,35.90123914520035,36.17913818359375,37516000,0.961074369625603,1.0247732815512245,35.834739685058594,35.07945251464844,34.92412567138672,35.66998726981027,36.15941486358643,36.90177070617676,33.33371477127075,2.054872992229151,2.011568570280235,70372700.0,0.5331044566998282,3.1348427358896425,3.5935402478386447,0.0545454623138405,-1.9582597494760552,38.46953741069923,33.84929231647362,35.97734808942327,0,2,1,bullish,35.595542907714844,-1.6130712481801206,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.10818499999999998,1.337315,1.3058794298177674,0,0
2016-02-23,36.03274165832613,36.27093972886918,35.51515285729935,35.595542907714844,41332000,-1.6130712481801202,-0.4046434841115307,36.17913818359375,35.612918853759766,34.943973541259766,35.747471945626394,36.11889572143555,36.85684997558594,33.37719868659973,2.055831066354471,2.0178019104245823,70172300.0,0.5890073433534315,-0.0487911314326017,1.8646115493584192,-1.4489723544070334,-3.4221781533326547,38.43921839932458,33.79857304354652,28.846798713473973,1,2,1,bullish,35.77469253540039,0.5032923030560622,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.2072,1.2383,1.1775027416261672,0,0
2016-02-24,35.264051163916164,35.79057518465841,34.837775244974566,35.77469253540039,37092000,0.5032923030560577,-0.931273178381086,35.595542907714844,36.32404327392578,34.78815078735352,35.84679194859096,36.08691234588623,36.81800338745117,33.41986379623413,2.060049777700197,2.019359571262011,70479900.0,0.5262777047072995,-1.5123612048984825,2.835855674184073,-0.8651884857681224,-2.8336975285476127,38.40772120011999,33.76610349165248,38.37166821713601,2,2,1,bullish,36.1826171875,1.1402603997112002,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.306215,1.139285,1.0661806835038794,0,0
2016-02-25,35.875436496998525,36.201967897549466,35.39407291341634,36.1826171875,36146000,1.1402603997112015,0.2816067852950633,35.77469253540039,35.606468200683594,35.07746124267578,35.92817742483957,36.1155460357666,36.79686317443848,33.46535509109497,2.01245300237252,2.00608833042495,70165800.0,0.515151256025015,1.618102035756941,3.150615539643642,0.1857126891200209,-1.6692889935389212,38.42568353556042,33.80540853597278,49.59130831054768,3,2,1,bullish,35.971214294433594,-0.5842664502982375,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.40523,1.04027,0.9674139993425358,0,0
2016-02-26,36.40493751031585,36.53197600456511,35.82630923720041,35.971214294433594,42474000,-0.5842664502982431,0.6144395847977845,36.1826171875,35.834739685058594,35.05315017700195,35.87777328491211,36.05738544464111,36.75946578979492,33.511538648605345,1.7583533278866397,1.903973123403629,69184300.0,0.613925413713805,0.3808444279892464,2.619063087898943,-0.238983357070684,-2.1443497026558043,38.31754633632052,33.79722455296171,61.81148307075839,4,2,1,bullish,35.59207534790039,-1.054006527079831,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.5042449999999999,0.9412550000000001,0.8780628065742351,0,0
2016-02-29,35.77965720290548,36.25605718743341,35.573216831001,35.59207534790039,45068000,-1.0540065270798316,-0.5325288436474983,35.971214294433594,36.17913818359375,35.07945251464844,35.87571716308594,35.94788780212402,36.716917266845705,33.55563792228699,1.7108929504122532,1.8893999733495956,67647300.0,0.6662202334756894,-1.6226556661307567,1.4613193664806845,-0.9898007253783844,-3.0635521788780826,38.06383629674941,33.83193930749864,56.76262200073241,0,2,1,bullish,36.83022689819336,3.4787281668474237,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.6032599999999999,0.8422400000000001,0.7958224257542211,0,0
2016-03-01,35.79454925862444,36.83816633116372,35.66254719352592,36.83022689819336,60112000,3.4787281668474224,0.5688735729651578,35.59207534790039,35.595542907714844,35.612918853759766,36.01792962210519,35.87692413330078,36.68275543212891,33.6035186958313,1.8807709531054928,1.918417582111924,65076800.0,0.9237086027585868,3.4686477283955464,3.418164204490859,2.6571474225342686,0.402018507953435,37.74900522198712,34.00484304461445,67.38196700232359,1,3,1,bullish,36.69673538208008,-0.3624509739847121,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.70854,0.7369600000000001,0.7152191702817122,0,0
2016-03-02,36.86496656301309,36.87736979811991,36.38757073850472,36.69673538208008,36292000,-0.362450973984707,0.094323787132109,36.83022689819336,35.77469253540039,36.32404327392578,36.09187207903181,35.77412586212158,36.65263313293457,33.65140441894531,1.848063419769269,1.9103182108748848,60099100.0,0.6038692759126176,2.577360646125171,1.026020438704367,2.578985503417647,0.1203249135895821,37.1381690344279,34.41008268981526,64.15869311863293,2,3,1,bullish,36.30519104003906,-1.066973227902492,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.81382,0.63168,0.6380774695464936,0,0
2016-03-03,36.69673343742424,36.77216373044568,36.20792635963346,36.30519104003906,40534000,-1.0669732279024902,-5.299261133791779e-06,36.69673538208008,36.1826171875,35.606468200683594,36.19325038364956,35.72998466491699,36.62756256103516,33.697287769317626,1.6352436522495966,1.922203295632951,55570100.0,0.7294210375723635,0.3387644732935735,1.9623480638892852,1.6098701987041788,-0.8801336983832925,36.95101911019567,34.50895021963831,60.28702045462666,3,3,1,bullish,36.23720169067383,-0.1872717025238967,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,0.9190999999999999,0.5264000000000001,0.5627314338711373,0,0
2016-03-04,36.464484486108105,36.47440782916141,36.00892315345282,36.23720169067383,48516000,-0.1872717025238945,0.4387621756166127,36.30519104003906,35.971214294433594,35.834739685058594,36.25932312011719,35.73045597076416,36.5972119140625,33.74218353271485,1.52869819573258,1.912385560133761,52749800.0,0.9197380843150116,0.7394451409481473,1.1231057045547388,1.4182458805571994,-0.9837094263739146,36.952306438261125,34.5086055032672,59.44758329364376,4,3,1,bullish,35.372737884521484,-2.385569982835695,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.02438,0.42111999999999994,0.48733971724044794,0,0
2016-03-07,35.985607604293115,36.087835851593816,34.99261054637706,35.372737884521484,61690000,-2.3855699828357,-0.6942977786429478,36.23720169067383,35.59207534790039,36.17913818359375,36.14362607683454,35.752886581420896,36.54328956604004,33.781955556869505,1.3962288914071572,1.8989810282398567,50356500.0,1.2250652845213628,-0.6162536498222071,-2.228909641186383,-1.0632671463706562,-3.203191873033664,36.9279874026295,34.577785760212294,48.14050221384254,0,3,1,bullish,35.408958435058594,0.1023967968081964,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.1296599999999999,0.3158400000000001,0.40944726012458404,0,0
2016-03-08,35.15388572215254,35.84168966543364,34.93603406638649,35.408958435058594,52530000,0.1023967968081907,-0.6187029205469357,35.372737884521484,36.83022689819336,35.595542907714844,36.06330381120954,35.77613582611084,36.48872184753418,33.82084174156189,1.3962381934594816,1.8792506915433895,48512500.0,1.0828137078072662,-3.858972867757393,-0.5241793140786988,-1.026319311948341,-2.9591702800314827,36.90118365487367,34.65108799734801,42.08858212922691,1,3,1,bullish,35.99850845336914,1.6649741883591536,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.23494,0.21056000000000008,0.32489314482696413,0,0
2016-03-09,35.49034690094924,36.03969733659476,35.36578829544877,35.99850845336914,39544000,1.6649741883591584,0.2298527533361847,35.408958435058594,36.69673538208008,35.77469253540039,36.12136568341936,35.83665370941162,36.44859512329101,33.86324388504028,1.434033330353098,1.9059373779088125,46274700.0,0.8545490300315292,-1.9026949439537864,0.6256263914701021,0.4516458073065352,-1.2348532732178297,36.86389496076912,34.80941245805412,53.46613594189819,2,3,1,bullish,36.33397674560547,0.9318949774568543,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.34022,0.10528000000000004,0.2236067977499775,0,0
2016-03-10,36.11661725512179,36.55083647206295,35.89330602941707,36.33397674560547,44616000,0.9318949774568486,0.3280935983935016,35.99850845336914,36.30519104003906,36.1826171875,36.05047280447824,35.89947948455811,36.39890068054199,33.909142112731935,1.436600859337737,1.867461287088597,45489800.0,0.9807912982690624,0.0792881258623978,0.4183211991579227,1.2103163257123482,-0.1783678455191092,36.88402664048475,34.914932328631465,54.33178295805248,3,3,1,bullish,36.96421051025391,1.7345576264911966,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-11,36.72005687114784,36.96569844394858,36.5587731880446,36.96421051025391,35380000,1.7345576264911955,1.0625870331935705,36.33397674560547,36.23720169067383,35.971214294433594,36.088683537074495,35.995032501220706,36.350178756713866,33.95643977165222,1.475825354187042,1.72234636669216,44008600.0,0.8039337765800321,2.006249891440115,2.760530149725793,2.6925326682239623,1.6892124730655649,37.0043682406829,34.98569676175851,56.4899983097156,4,3,1,bullish,37.23069763183594,0.7209328101518832,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-14,36.96917341270694,37.43019053998108,36.90416244829631,37.23069763183594,32824000,0.7209328101518864,0.0134262368505171,36.96421051025391,35.372737884521484,35.59207534790039,36.22089876447405,36.10259475708008,36.310419158935545,34.00508722305298,1.4782591828993124,1.6965437979362528,43322900.0,0.7576593441343954,5.252518912672199,4.603896423343046,3.1247141163853014,2.534474936442377,37.15853458207361,35.04665493208655,64.26533741922945,0,3,1,bullish,37.247066497802734,0.0439660468591377,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-15,37.02127165339016,37.36815323300517,36.86346362981525,37.247066497802734,29832000,0.0439660468591451,-0.5625088751135812,37.23069763183594,35.408958435058594,36.83022689819336,36.36516516549246,36.184302139282224,36.28318481445312,34.05601490020752,1.4511488327335955,1.6795901165529576,42642300.0,0.6995870297802886,5.1910819859762425,1.1317866728369763,2.937086790922956,2.656552031688402,37.32980166170888,35.03880261685557,63.220714487316855,1,3,1,bullish,37.584022521972656,0.904651173508656,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-16,37.17163777940017,37.66540831926003,37.04509528299452,37.584022521972656,29306000,0.9046511735086638,-0.2025091517126925,37.247066497802734,35.99850845336914,36.69673538208008,36.68106297084263,36.24730110168457,36.28112030029297,34.10766214370727,1.4010264624742943,1.6695059787797155,41649900.0,0.7036271395609593,4.40438822807705,2.41789121199556,3.687781930406848,3.5911300723235016,37.55260329860947,34.94199890475967,62.74591847497239,2,3,1,bullish,37.63960647583008,0.1478925089110032,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-17,37.59841759481661,37.980032823502285,37.584026663965226,37.63960647583008,44564000,0.1478925089110072,0.0383010435765296,37.584022521972656,36.33397674560547,36.30519104003906,36.999726976667134,36.348958015441895,36.27809310913086,34.158411207199094,1.3063486206329689,1.493737332760257,41514300.0,1.0734614337710138,3.59341268743043,3.675549962867186,3.550716529040216,3.75299044137615,37.75677682523513,34.94113920564866,65.61682976488291,3,3,1,bullish,37.48725891113281,-0.4047533408594327,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-18,37.79592753753153,37.82123376858197,37.30910440753043,37.48725891113281,56222000,-0.4047533408594317,0.4153100320053422,37.63960647583008,36.96421051025391,36.23720169067383,37.21240561349051,36.43158397674561,36.274202499389645,34.20806604385376,1.312309441297104,1.4120463610681844,42579500.0,1.3204006622905389,1.415013045480329,3.449651634609263,2.8976915608748888,3.3441297896585835,37.90478657502115,34.958381378470065,68.52626248388124,4,3,1,bullish,37.822227478027344,0.8935531074400686,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-21,37.41281856905229,37.880783155525,37.28180847539839,37.822227478027344,28774000,0.8935531074400593,-0.1985750472100307,37.48725891113281,37.23069763183594,35.372737884521484,37.42501286097935,36.51373844146728,36.29520385742188,34.26028897285462,1.310425508718882,1.230199466726661,42142400.0,0.6827802877861726,1.588822890295738,6.924795025769592,3.583552636379899,4.207232521971945,38.10610320737796,34.9213736755566,61.77679756173776,0,3,1,bullish,37.7175178527832,-0.2768467967809966,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-22,37.63762376372678,37.96316321303674,37.60983385690874,37.7175178527832,22096000,-0.276846796780994,-0.4880826080584737,37.822227478027344,37.247066497802734,35.408958435058594,37.5326281956264,36.6198371887207,36.324125366210936,34.31252429962158,1.2438612444117347,1.2337281969756293,41180600.0,0.5365633332200114,1.263056125529305,6.519704390510661,2.997502851816607,3.83599735031312,38.23718292210583,35.00249145533557,62.201875022799406,1,3,1,bullish,37.59395217895508,-0.3276081801310979,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-23,37.88128240687344,37.9825186926558,37.518025911141045,37.59395217895508,24678000,-0.3276081801311004,0.4341869863479131,37.7175178527832,37.584022521972656,35.99850845336914,37.5845217023577,36.71080017089844,36.34843185424805,34.36564295768738,1.2504756234854468,1.2315735802498056,40559900.0,0.6084334527451991,0.0264198888679789,4.431971751420205,2.4057007854509727,3.4266136423749622,38.3326399026002,35.08896043919668,66.45963882834067,2,3,1,bullish,37.45897674560547,-0.3590349658027388,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-24,37.27834233458131,37.59395468288114,37.243604947845895,37.45897674560547,31116000,-0.3590349658027403,-0.8395229181316152,37.59395217895508,37.63960647583008,36.33397674560547,37.61479459490095,36.77461814880371,36.357860794067385,34.41841425895691,1.239549220912617,1.231908632160717,40308400.0,0.7719482787706781,-0.4798927171053124,3.0962754445426066,1.8609536448008508,3.0285498857450825,38.40934431513448,35.13989198247294,65.34161181264017,3,3,1,bullish,37.38156127929688,-0.206667327926078,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-28,37.524974622927765,37.63067849950399,37.3200259411403,37.38156127929688,21676000,-0.20666732792608,0.1761870799902151,37.45897674560547,37.48725891113281,36.96421051025391,37.58587156023298,36.84513549804687,36.39131813049316,34.46820804595947,1.2301237630522452,1.2333004889228063,39268500.0,0.5519946012707386,-0.281956149652085,1.1290671795281426,1.455893088731994,2.721097227786221,38.4554335459257,35.234837450168044,81.43845274868032,0,3,1,bullish,38.00732803344727,1.6739984439787443,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-29,37.40140583923446,38.07134704370067,37.1339298786589,38.00732803344727,40062000,1.6739984439787523,0.0530864930689028,37.38156127929688,37.822227478027344,37.23069763183594,37.63840321132115,36.96589813232422,36.425559463500974,34.52176588058472,1.2350368940712442,1.2609736188694718,39018200.0,1.0267516184754806,0.4893962301069088,2.085994759730836,2.8172720094480384,4.342468841230153,38.542429537320594,35.38936672732785,84.33003345573894,1,3,1,bullish,38.128902435302734,0.3198709515924947,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-30,38.12245093789729,38.574040611918086,38.0911891925471,38.128902435302734,40396000,0.3198709515924935,0.3028966002259218,38.00732803344727,37.7175178527832,37.247066497802734,37.73006657191685,37.03083190917969,36.482975463867184,34.57656927108765,0.989569922706824,1.238940146914588,38032400.0,1.062147011495462,1.0906989800474776,2.367531245855359,2.965287220163264,4.5114932389921965,38.68871502069686,35.37294879766252,82.11886631852585,2,3,1,bullish,37.85894775390625,-0.7080053821495242,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-03-31,38.12890736598787,38.16562865790518,37.62818932303009,37.85894775390625,32554000,-0.7080053821495236,1.2931620953408256e-05,38.128902435302734,37.59395217895508,37.584022521972656,37.73531232561384,37.088942527771,36.526466903686526,34.63113201141358,1.0024371393463356,1.2042550507936025,37845500.0,0.8601815275263902,0.7048888440612355,0.7314949637784673,2.076104557466687,3.647987235483869,38.77868597995299,35.399199075589,73.45454033414455,3,3,1,bullish,38.19490814208984,0.8874002266714602,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-01,37.574099128827285,38.21326689397469,37.47683068282324,38.19490814208984,31674000,0.8874002266714642,-0.7523944588490957,37.85894775390625,37.45897674560547,37.63960647583008,37.80351093837193,37.18342838287354,36.57719360351562,34.68691056251526,0.9712247943192048,1.1422598609017454,37402500.0,0.8468417886504913,1.9646329409430896,1.4753120934363206,2.720243407362051,4.422741001154152,38.89977078808515,35.467085977661924,70.81247484078733,4,4,2,bullish,37.9691162109375,-0.5911571519228936,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-04,38.18696786380617,38.33237267312875,37.80386471471298,37.9691162109375,26924000,-0.5911571519228942,-0.0207888398478084,38.19490814208984,37.38156127929688,37.48725891113281,37.85710580008371,37.27002410888672,36.615355224609374,34.74113088607788,0.9850817889897292,1.1494894068506685,36322900.0,0.7412403745295667,1.571777399158636,1.2853895264707926,1.8757489933688871,3.6972493589745543,38.959912455339634,35.5801357624338,62.66176170466617,0,4,2,bullish,37.644073486328125,-0.8560713470484788,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-05,37.62223910144288,37.85746134249548,37.49668476269407,37.644073486328125,24478000,-0.8560713470484815,-0.9135769912777114,37.9691162109375,38.00732803344727,37.822227478027344,37.88354819161551,37.383590888977054,36.62836700439453,34.791348962783815,0.8154190065701263,1.1558282096822647,34462300.0,0.710283411147834,-0.9557487093001305,-0.471029877345841,0.6967832440833752,2.773005091413796,38.823397316778994,35.94378446117511,56.1558854530807,1,4,2,bullish,38.11550521850586,1.2523398466665747,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-06,37.607839741714265,38.1328758003484,37.53141751100556,38.11550521850586,25312000,1.2523398466665725,-0.0962535168438115,37.644073486328125,38.128902435302734,37.7175178527832,37.98839732578823,37.51891822814942,36.66255859375,34.843591709136966,0.8398310844996174,1.1240220461782435,33101400.0,0.7646806479484252,-0.0351366442283729,1.0551791007988864,1.5900964594145457,3.963025714750714,38.65374560602315,36.38409085027568,57.91111388710657,2,4,2,bullish,37.72099304199219,-1.0350438076369195,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-07,37.97904163283596,38.17952649911455,37.590974897734576,37.72099304199219,25498000,-1.035043807636915,-0.358026438027234,38.11550521850586,37.85894775390625,37.59395217895508,37.94749232700893,37.605042457580566,36.68869125366211,34.89332595825195,0.8381082563546345,1.1461997288830048,32399100.0,0.7869971696744663,-0.3643913000720644,0.337928990366243,0.3083378633129221,2.8136784198510782,38.48738960047256,36.72269531468858,51.10040818515947,3,4,2,bullish,37.6887321472168,-0.0855250410281531,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-08,38.006332131636086,38.06885941560105,37.505121904215606,37.6887321472168,23434000,-0.085525041028156,0.7564463886893161,37.72099304199219,38.19490814208984,37.45897674560547,37.88461085728237,37.672780227661136,36.73026702880859,34.94197834014893,0.824495600262993,1.1326692927694253,31340000.0,0.7477345245692406,-1.325244697513106,0.6133520495545275,0.0423433562887099,2.609469508229969,38.32128881507962,37.02427164024265,52.815499614578016,4,4,2,bullish,37.59295654296875,-0.2541226483128582,0,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-11,37.98549084155288,38.07332814288153,37.58303319957296,37.59295654296875,31774000,-0.25412264831286,0.7873936782402456,37.6887321472168,37.9691162109375,37.38156127929688,37.84661211286272,37.70421752929688,36.739437637329104,34.991347799301145,0.7439468705966009,1.1269571351391532,31159700.0,1.0197145672134198,-0.9906990351816304,0.5655067804483327,-0.2950889678102312,2.3231681281164422,38.26282685334088,37.14560820525288,46.56650251933778,0,4,2,bullish,37.92941665649414,0.8950083857884834,1,11.0,0.0,20.0,2.0,5.0,1.4455,0.0,2.6281,1.4455,1.4455,1.4455,0.0,0.0,0,0
2016-04-12,37.63712666570268,37.95919047402997,37.29669653122249,37.92941665649414,27388000,0.8950083857884872,0.1174957406806894,37.59295654296875,37.644073486328125,38.00732803344727,37.80868475777762,37.73915348052979,36.742385406494144,35.042553424835205,0.752720596324955,1.1110300123563457,30887900.0,0.8866902573499655,0.7580029038824598,-0.2049904083879838,0.5041532689982402,3.2306864044548167,38.25913200845595,37.21917495260362,52.96736475701456,1,4,2,bullish,38.30607604980469,0.9930534833207264,1,0.0,2.0,2.0,2.0,1.0,0.0,0.9259,0.9259,-0.9259,0.97122,1.3269300000000002,-2.2528300000000003,-4.2485291572496,0,1
2016-04-13,38.22667414674898,38.49663380217437,37.94281953689794,38.30607604980469,35426000,0.9930534833207272,0.7837122646702782,37.92941665649414,38.11550521850586,38.128902435302734,37.85682187761579,37.792103958129886,36.74351692199707,35.096855659484866,0.7787547715382186,0.93882702175132,31167600.0,1.1366290635146754,0.4999824355110593,0.4646701142331233,1.35999861834693,4.252611776724527,38.316753308612256,37.26745460764752,59.31226174240194,2,4,2,bullish,38.4787712097168,0.4508296795724393,1,0.0,2.0,2.0,2.0,1.0,0.0,0.9259,0.9259,-0.9259,0.49694000000000005,1.20836,-2.1342600000000003,-2.924038303442689,0,1
2016-04-14,38.47728327589783,38.688187482985256,38.371083419353496,38.4787712097168,26992000,0.4508296795724398,0.4469453510992492,38.30607604980469,37.72099304199219,37.85894775390625,37.97606440952846,37.83684139251709,36.738038330078126,35.15495173454285,0.7618261599091102,0.9356949009863638,31051900.0,0.8692543773488901,2.0089030182238954,1.6371914503265472,1.69657348122791,4.738230343163151,38.43431955581506,37.23936322921912,63.20532059825116,3,4,2,bullish,38.70753860473633,0.5945288475370079,1,0.0,2.0,2.0,2.0,1.0,0.0,0.9259,0.9259,-0.9259,0.022660000000000034,1.08979,-2.01569,-2.32020114070598,0,1
2016-04-15,38.48422739645302,38.75369105173666,38.4559377259045,38.70753860473633,31712000,0.5945288475370125,0.0141797322645465,38.4787712097168,37.6887321472168,38.19490814208984,38.06064060756138,37.890237998962405,36.76842880249024,35.21449187278748,0.7691834830100708,0.9092153971031096,30409300.0,1.0428388683725045,2.7032123382127797,1.3421434625249915,2.157021567920223,5.27384461452637,38.59478620217581,37.185689795749,66.52245047737745,4,4,2,bullish,39.088653564453125,0.984601381163934,1,0.0,2.0,2.0,2.0,1.0,0.0,0.9259,0.9259,-0.9259,-0.45161999999999997,0.97122,-1.89712,-1.9493588689617922,0,1
