date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,market_regime,day_of_week,month,quarter,next_day_close,next_day_return,target_direction,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,lm_sentiment_ma5,lm_sentiment_ma20,lm_sentiment_delta,lm_uncertainty_zscore,lm_litigation_spike,lm_neg_dominant
2016-04-05,34.312082,34.451922,34.179602,34.245842,10696700,-0.7678,-0.5758,34.510811,34.209057,33.612896,34.22,33.6,32.35,30.47,0.5743,0.9291,16037565,0.67,0.11,1.88,1.92,5.86,34.75,32.45,68.27,Bull,2,4,2,34.378326,0.3869,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-2.172625,1.815525,1.6881943016134133,1,1
2016-04-06,34.275288,34.393047,34.13545,34.378326,9122700,0.3869,0.086,34.245842,34.282646,33.487766,34.32,33.71,32.42,30.5,0.5196,0.9334,15548690,0.59,0.28,2.66,1.98,6.04,34.75,32.67,73.58,Bull,3,4,2,34.120735,-0.7493,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-2.05159,1.69449,1.4888474289418197,1,1
2016-04-07,34.223774,34.282655,33.973536,34.120735,9292000,-0.7493,-0.4496,34.378326,34.142815,33.458324,34.31,33.78,32.49,30.53,0.4726,0.9275,15089960,0.62,-0.06,1.98,1.01,5.02,34.73,32.83,59.37,Bull,4,4,2,34.496086,1.1001,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.930555,1.573455,1.3282641733803235,1,1
2016-04-08,34.179608,34.577046,34.179608,34.496086,11959300,1.1001,0.1725,34.120735,34.466644,33.54665,34.34,33.85,32.57,30.55,0.4647,0.9382,14242495,0.84,0.09,2.83,1.91,5.91,34.78,32.92,68.19,Bull,5,4,2,34.179607,-0.9174,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.8095200000000002,1.4524200000000003,1.1937336386313322,1,1
2016-04-11,34.518167,34.687446,34.157528,34.179607,11880100,-0.9174,0.064,34.496086,34.510811,33.708572,34.34,33.89,32.63,30.58,0.4491,0.8895,14030035,0.85,-0.96,1.4,0.85,4.75,34.79,32.99,60.0,Bull,1,4,2,34.33416,0.4522,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.688485,1.331385,1.0775486583496408,1,1
2016-04-12,34.15752,34.415117,34.113359,34.33416,11219100,0.4522,-0.0646,34.179607,34.245842,34.209057,34.32,33.94,32.69,30.61,0.439,0.8325,13930655,0.81,0.26,0.37,1.16,5.03,34.82,33.06,64.78,Bull,2,4,2,33.885212,-1.3076,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.56745,1.21035,0.9746794344808963,1,1
2016-04-13,34.422488,34.429847,33.723292,33.885212,13234100,-1.3076,0.2573,34.33416,34.378326,34.282646,34.23,33.97,32.74,30.63,0.4122,0.7817,13908045,0.95,-1.43,-1.16,-0.25,3.5,34.79,33.15,56.5,Bull,3,4,2,33.730652,-0.4561,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.446415,1.089315,0.881630720467888,1,1
2016-04-14,33.89993,34.017689,33.671771,33.730652,12982200,-0.4561,0.0434,33.885212,34.120735,34.142815,34.16,34.0,32.79,30.66,0.3702,0.7241,13787850,0.94,-1.14,-1.21,-0.79,2.87,34.74,33.26,52.75,Bull,4,4,2,33.929375,0.5891,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.32538,0.96828,0.7958224257542216,1,1
2016-04-15,33.723297,33.973535,33.620258,33.929375,13647800,0.5891,-0.0218,33.730652,34.496086,34.466644,34.1,34.01,32.85,30.69,0.3632,0.6697,13266240,1.03,-1.64,-1.56,-0.24,3.29,34.74,33.28,53.26,Bull,5,4,2,34.017693,0.2603,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.204345,0.847245,0.7152191702817128,1,1
2016-04-18,33.929371,34.06185,33.723293,34.017693,11538100,0.2603,0.0,33.929375,34.179607,34.510811,34.08,34.04,32.91,30.72,0.3472,0.615,12650475,0.91,-0.47,-1.43,-0.07,3.37,34.73,33.35,46.78,Bull,1,4,2,34.297382,0.8222,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-1.08331,0.72621,0.6380774695464939,0,1
2016-04-19,34.083946,34.312103,33.966187,34.297382,14418300,0.8222,0.1948,34.017693,34.33416,34.245842,34.05,34.07,32.97,30.75,0.3367,0.5475,12884370,1.12,-0.11,0.15,0.67,4.03,34.74,33.4,50.23,Bull,2,4,2,32.656105,-4.7854,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3571,0.7143,-0.3571,-0.3571,-0.962275,0.605175,0.5627314338711377,0,1
2016-04-20,33.370021,33.399462,32.427948,32.656105,40360300,-4.7854,-2.7039,34.297382,33.885212,34.378326,33.84,34.03,33.0,30.77,0.4462,0.5238,14212970,2.84,-3.63,-5.01,-4.04,-1.04,34.92,33.14,34.12,Bull,3,4,2,32.133541,-1.6002,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3788,0.7576,-0.3788,-0.36144000000000015,-0.842325,0.46352499999999996,0.6249611285145517,0,1
2016-04-21,32.575137,32.589857,31.552104,32.133541,37206900,-1.6002,-0.2479,32.656105,33.730652,34.120735,33.52,33.96,33.01,30.79,0.6054,0.574,15608710,2.38,-4.73,-5.82,-5.38,-2.66,35.17,32.75,26.09,Bull,4,4,2,32.781227,2.0156,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3788,0.7576,-0.3788,-0.36578000000000016,-0.722375,0.34357499999999996,0.5537208776862875,0,1
2016-04-22,32.229231,32.869546,32.229231,32.781227,25134200,2.0156,0.2978,32.133541,33.929375,34.496086,33.36,33.93,33.05,30.81,0.6553,0.5868,16320910,1.54,-3.38,-4.97,-3.39,-0.81,35.24,32.62,34.23,Bull,5,4,2,32.906334,0.3816,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3788,0.7576,-0.3788,-0.37012000000000017,-0.602425,0.22362499999999996,0.48615910269596213,0,1
2016-04-25,32.751776,32.913695,32.663457,32.906334,11173800,0.3816,-0.0898,32.781227,34.017693,34.179607,33.25,33.89,33.09,30.83,0.6927,0.6009,16214270,0.69,-3.27,-3.73,-2.9,-0.56,35.28,32.5,37.47,Bull,1,4,2,32.773861,-0.4026,0,0.0,1.0,2.0,2.0,4.0,0.0,0.3788,0.7576,-0.3788,-0.3744600000000002,-0.482475,0.10367499999999996,0.4323657269903173,0,1
2016-04-26,33.060899,33.090339,32.700263,32.773861,13935500,-0.4026,0.4697,32.906334,34.297382,34.33416,33.08,33.81,33.11,30.85,0.7307,0.6226,15660525,0.89,-4.44,-4.54,-3.06,-1.02,35.27,32.35,34.99,Bull,2,4,2,32.884262,0.3369,1,0.0,1.0,2.0,2.0,4.0,0.0,0.3788,0.7576,-0.3788,-0.3788,-0.36252500000000004,-0.016274999999999984,1.6881943016134071,0,1
2016-04-27,32.854822,33.016741,32.567784,32.884262,11335500,0.3369,0.247,32.773861,32.656105,33.885212,32.92,33.74,33.14,30.86,0.7501,0.6369,15511690,0.73,0.7,-2.95,-2.54,-0.77,35.24,32.24,38.1,Bull,3,4,2,32.847454,-0.1119,0,0.0,5.0,3.0,2.0,1.0,0.0,1.2821,0.7692,-1.2821,-0.5594600000000002,-0.408775,-0.873325,1.9308289389406987,0,1
2016-04-28,32.751774,33.046173,32.722333,32.847454,10932500,-0.1119,-0.4029,32.884262,32.133541,33.730652,32.71,33.68,33.16,30.88,0.7695,0.6488,15281090,0.72,2.22,-2.62,-2.47,-0.94,35.22,32.14,33.03,Bull,4,4,2,32.972584,0.3809,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-1.2529400000000002,-0.58323,-3.26297,-4.213122291833653,0,1
2016-04-29,32.773865,33.016744,32.751786,32.972584,11716000,0.3809,-0.224,32.847454,32.781227,33.929375,32.76,33.6,33.18,30.9,0.7615,0.6626,15120745,0.77,0.58,-2.82,-1.87,-0.63,35.12,32.08,37.07,Bull,5,4,2,33.105068,0.4018,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-1.9464200000000003,-0.7576849999999999,-3.088515,-2.9114533451062843,0,1
2016-05-02,32.80331,33.259627,32.80331,33.105068,12577500,0.4018,-0.5134,32.972584,32.906334,34.017693,32.9,33.53,33.2,30.91,0.7379,0.6707,15218130,0.83,0.6,-2.68,-1.27,-0.29,35.01,32.05,36.77,Bull,1,5,2,33.002026,-0.3113,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-2.6399,-0.9321400000000001,-2.91406,-2.3133593380634516,0,1
2016-05-03,33.024105,33.171304,32.862188,33.002026,10420500,-0.3113,-0.2446,33.105068,32.773861,34.297382,32.93,33.47,33.22,30.93,0.727,0.6817,15204320,0.69,0.7,-3.78,-1.4,-0.66,34.92,32.02,39.73,Bull,2,5,2,33.105068,0.3122,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.3333800000000005,-1.106595,-2.739605,-1.944939746665617,0,1
2016-05-04,32.913711,33.200748,32.75915,33.105068,9350500,0.3122,-0.2676,33.002026,32.884262,32.656105,32.96,33.41,33.25,30.95,0.6987,0.6884,15215710,0.61,0.67,1.37,-0.91,-0.44,34.81,32.01,42.63,Bull,3,5,2,33.163929,0.1778,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-1.28105,-2.56515,-1.6850650180378701,0,1
2016-05-05,33.068249,33.480407,33.024088,33.163929,8801100,0.1778,-0.1112,33.105068,32.847454,32.133541,33.01,33.36,33.27,30.97,0.6798,0.6931,15191165,0.58,0.96,3.21,-0.59,-0.32,34.72,32.0,40.68,Bull,4,5,2,33.355289,0.577,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-1.455505,-2.390695,-1.486506204773984,0,1
2016-05-06,33.163932,33.421529,33.06089,33.355289,8564000,0.577,0.0,33.163929,32.972584,32.781227,33.08,33.3,33.29,30.99,0.6251,0.6947,15021400,0.57,1.16,1.75,0.17,0.2,34.55,32.05,42.13,Bull,5,5,2,33.296421,-0.1765,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-1.62996,-2.21624,-1.3264524224791716,0,1
2016-05-09,33.355299,33.487779,33.244899,33.296421,8110600,-0.1765,0.0,33.355289,33.105068,32.906334,33.14,33.26,33.33,31.01,0.5901,0.697,14832925,0.55,0.58,1.19,0.11,-0.1,34.44,32.08,37.45,Bull,1,5,2,33.671772,1.1273,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-1.8044149999999999,-2.041785,-1.1923050081936997,0,1
2016-05-10,33.443613,33.738012,33.428892,33.671772,8933500,1.1273,0.4421,33.296421,33.002026,32.773861,33.24,33.23,33.37,31.03,0.5433,0.6878,14718645,0.61,2.03,2.74,1.33,0.9,34.32,32.14,68.65,Bull,2,5,2,33.458324,-0.6339,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-1.9788700000000001,-1.86733,-1.0764158771959627,0,1
2016-05-11,33.657043,33.767444,33.450966,33.458324,8833100,-0.6339,-0.0437,33.671772,33.105068,32.884262,33.29,33.2,33.4,31.05,0.5241,0.6755,14498595,0.61,1.07,1.75,0.78,0.17,34.25,32.15,77.44,Bull,3,5,2,33.730652,0.8139,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-2.1533249999999997,-1.6928750000000004,-0.9737901326022574,0,1
2016-05-12,33.524571,33.782171,33.480413,33.730652,10463400,0.8139,0.198,33.458324,33.163929,32.847454,33.4,33.2,33.44,31.07,0.5241,0.6674,14372655,0.73,1.71,2.69,1.6,0.87,34.25,32.15,73.29,Bull,4,5,2,33.377373,-1.0474,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-2.3277799999999997,-1.5184200000000003,-0.8809559394189179,0,1
2016-05-13,33.671772,33.730653,33.289054,33.377373,10341200,-1.0474,-0.1746,33.730652,33.355289,32.972584,33.44,33.18,33.46,31.09,0.4978,0.645,14207325,0.73,0.07,1.23,0.59,-0.25,34.18,32.18,60.39,Bull,5,5,2,33.576096,0.5954,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-2.5022349999999998,-1.3439650000000003,-0.7953517865029421,0,1
2016-05-16,33.237539,33.657055,33.222818,33.576096,9413600,0.5954,-0.4189,33.377373,33.296421,33.105068,33.5,33.15,33.49,31.12,0.4674,0.617,14101100,0.67,0.84,1.42,1.29,0.26,34.08,32.22,67.19,Bull,1,5,2,32.935795,-1.907,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-2.67669,-1.1695100000000003,-0.7149607200095924,0,1
2016-05-17,33.450992,33.531952,32.906354,32.935795,17457000,-1.907,-0.3726,33.576096,33.671772,33.002026,33.44,33.09,33.5,31.13,0.3839,0.6073,14253035,1.22,-2.19,-0.2,-0.47,-1.68,33.86,32.32,50.9,Bull,2,5,2,32.737061,-0.6034,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-2.8511450000000003,-0.9950549999999998,-0.6380627050002061,0,1
2016-05-18,32.795942,32.994661,32.553062,32.737061,12524300,-0.6034,-0.4246,32.935795,33.458324,33.105068,33.36,33.09,33.51,31.15,0.3796,0.5933,12861235,0.97,-2.16,-1.11,-1.07,-2.31,33.85,32.33,48.18,Bull,3,5,2,32.619312,-0.3597,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.024515,-0.821685,-0.5627174478578353,0,1
2016-05-19,32.567793,32.670832,32.413235,32.619312,10659500,-0.3597,-0.5171,32.737061,33.730652,33.163929,33.2,33.11,33.51,31.16,0.327,0.5921,11533865,0.92,-3.29,-1.64,-1.48,-2.66,33.76,32.46,44.15,Bull,4,5,2,32.346985,-0.8349,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.1978850000000003,-0.6483149999999998,-0.4873264306705314,0,1
2016-05-20,32.75914,32.781222,32.339623,32.346985,12914100,-0.8349,0.4287,32.619312,33.377373,33.355289,33.05,33.09,33.5,31.17,0.3628,0.5762,10922860,1.18,-3.09,-3.02,-2.25,-3.44,33.82,32.36,38.0,Bull,5,5,2,32.36171,0.0455,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.371255,-0.47494499999999995,-0.4094348398568495,0,1
2016-05-23,32.435308,32.501548,32.339628,32.36171,13554700,0.0455,0.273,32.346985,33.576096,33.296421,32.85,33.07,33.48,31.18,0.3964,0.5718,11041905,1.23,-3.62,-2.81,-2.14,-3.34,33.86,32.28,39.57,Bull,1,5,2,32.656105,0.9097,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.544625,-0.30157500000000015,-0.32488272647971767,0,1
2016-05-24,32.457386,32.692904,32.383788,32.656105,12634200,0.9097,0.2956,32.36171,32.935795,33.671772,32.75,33.06,33.46,31.2,0.4018,0.5381,10976840,1.15,-0.85,-3.02,-1.22,-2.4,33.86,32.26,43.12,Bull,2,5,2,32.663456,0.0225,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.7179950000000006,-0.12820499999999946,-0.223606797749979,0,1
2016-05-25,32.759133,32.847455,32.567776,32.663456,9218100,0.0225,0.3155,32.656105,32.737061,33.458324,32.62,33.05,33.45,31.21,0.4099,0.5261,10870970,0.85,-0.22,-2.38,-1.17,-2.35,33.87,32.23,42.2,Bull,3,5,2,32.891613,0.6985,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.8462,0.0,0.0,0,1
2016-05-26,32.773854,32.950494,32.707614,32.891613,8695800,0.6985,0.338,32.663456,32.619312,33.730652,32.61,33.05,33.45,31.22,0.4088,0.5138,10759135,0.81,0.83,-2.49,-0.48,-1.67,33.87,32.23,42.86,Bull,4,5,2,32.957855,0.2014,1,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.8462,0.0,0.0,0,1
2016-05-27,32.906336,33.090335,32.862178,32.957855,7893900,0.2014,0.0448,32.891613,32.346985,33.377373,32.64,33.05,33.43,31.24,0.409,0.4881,10568030,0.75,1.89,-1.26,-0.28,-1.41,33.87,32.23,44.8,Bull,5,5,2,32.825378,-0.402,0,0.0,1.0,0.0,0.0,0.0,0.0,3.8462,0.0,-3.8462,-3.8462,-3.8462,0.0,0.0,0,1
2016-05-31,33.105057,33.105057,32.57514,32.825378,18935200,-0.402,0.4466,32.957855,32.36171,33.576096,32.67,33.04,33.42,31.26,0.4118,0.4532,10885915,1.74,1.43,-2.24,-0.65,-1.78,33.86,32.22,35.94,Bull,2,5,2,32.898972,0.2242,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-3.17312,-3.67793,3.19713,4.2485291572496005,1,1
2016-06-01,32.82537,32.95785,32.744413,32.898972,8916000,0.2242,0.0,32.825378,32.656105,32.935795,32.75,33.03,33.4,31.27,0.4129,0.3818,10810690,0.82,0.74,-0.11,-0.4,-1.5,33.86,32.2,40.26,Bull,3,6,2,32.913696,0.0448,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-2.5000400000000003,-3.5096600000000002,3.0288600000000003,2.9240383034426896,1,1
2016-06-02,32.898976,32.913696,32.751777,32.913696,6693900,0.0448,0.0,32.898972,32.663456,32.737061,32.83,33.02,33.39,31.29,0.4133,0.3777,10677860,0.63,0.77,0.54,-0.32,-1.43,33.85,32.19,34.37,Bull,4,6,2,33.14922,0.7156,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-1.8269600000000004,-3.3413899999999996,2.8605899999999997,2.32020114070598,1,1
2016-06-03,32.93578,33.156578,32.884261,33.14922,13434900,0.7156,0.0671,32.913696,32.891613,32.619312,32.9,33.02,33.38,31.31,0.4131,0.3447,10909550,1.23,0.78,1.62,0.39,-0.69,33.85,32.19,45.43,Bull,5,6,2,33.392097,0.7327,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-1.1538800000000002,-3.17312,2.69232,1.9493588689617927,1,1
2016-06-06,33.18602,33.473057,33.178661,33.392097,10310600,0.7327,0.111,33.14922,32.957855,32.346985,33.0,33.02,33.38,31.33,0.4147,0.3494,10996880,0.94,1.32,3.23,1.13,0.04,33.85,32.19,46.38,Bull,1,6,2,33.355289,-0.1102,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-3.0048500000000002,2.5240500000000003,1.6881943016134133,1,1
2016-06-07,33.377368,33.473049,33.266971,33.355289,9812600,-0.1102,-0.0441,33.392097,32.825378,32.36171,33.07,33.03,33.37,31.35,0.417,0.354,11081980,0.89,1.61,3.07,0.98,-0.04,33.86,32.2,60.84,Bull,2,6,2,33.524567,0.5075,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-2.83658,2.35578,1.4888474289418197,1,1
2016-06-08,33.29641,33.605527,33.259608,33.524567,7915400,0.5075,-0.1765,33.355289,32.898972,32.656105,33.15,33.02,33.36,31.37,0.4061,0.3614,11031075,0.72,1.9,2.66,1.53,0.49,33.83,32.21,70.66,Bull,3,6,2,33.679142,0.4611,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-2.66831,2.18751,1.3282641733803235,1,1
2016-06-09,33.362667,33.708582,33.347946,33.679142,8042900,0.4611,-0.4829,33.524567,32.913696,32.663456,33.27,33.03,33.35,31.4,0.4214,0.3769,10991565,0.73,2.33,3.11,1.97,0.99,33.87,32.19,77.27,Bull,4,6,2,33.848408,0.5026,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-2.5000400000000003,2.0192400000000004,1.1937336386313322,1,1
2016-06-10,33.576088,33.863125,33.53193,33.848408,12357000,0.5026,-0.306,33.679142,33.14922,32.891613,33.41,33.04,33.34,31.44,0.4324,0.3988,11086245,1.11,2.11,2.91,2.45,1.52,33.9,32.18,90.8,Bull,5,6,2,33.462749,-1.1394,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-2.3317699999999997,1.8509699999999998,1.0775486583496408,1,1
2016-06-13,33.72974,33.87065,33.440501,33.462749,10613500,-1.1394,-0.3506,33.848408,33.392097,32.957855,33.49,33.04,33.32,31.47,0.4364,0.4026,11099860,0.96,0.21,1.53,1.28,0.43,33.91,32.17,74.9,Bull,1,6,2,33.403431,-0.1773,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-2.1635,1.6827,0.9746794344808963,1,1
2016-06-14,33.262518,33.470179,32.958446,33.403431,11298200,-0.1773,-0.5984,33.462749,33.355289,32.825378,33.52,33.03,33.3,31.49,0.4268,0.4055,11194090,1.01,0.14,1.76,1.13,0.31,33.88,32.18,68.91,Bull,2,6,2,33.381176,-0.0666,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-1.99523,1.51443,0.881630720467888,1,1
2016-06-15,33.462757,33.625918,33.284765,33.381176,8360400,-0.0666,0.1776,33.403431,33.524567,32.898972,33.52,33.05,33.28,31.52,0.4331,0.4068,10739260,0.78,-0.43,1.47,1.0,0.3,33.92,32.18,68.03,Bull,3,6,2,33.60368,0.6666,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-1.8269599999999997,1.3461599999999998,0.7958224257542216,1,1
2016-06-16,33.277357,33.625928,33.166112,33.60368,11305400,0.6666,-0.311,33.381176,33.679142,32.913696,33.56,33.1,33.27,31.54,0.4431,0.4147,10678315,1.06,-0.22,2.1,1.52,1.0,33.99,32.21,67.94,Bull,4,6,2,33.218029,-1.1476,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-1.65869,1.17789,0.7152191702817126,1,1
2016-06-17,33.49985,33.536934,32.913957,33.218029,20805400,-1.1476,-0.309,33.60368,33.848408,33.14922,33.51,33.13,33.25,31.57,0.4291,0.4147,11185610,1.86,-1.86,0.21,0.27,-0.1,33.99,32.27,55.64,Bull,5,6,2,33.358936,0.4242,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-1.49042,1.00962,0.638077469546494,0,1
2016-06-20,33.440517,33.603679,33.344103,33.358936,10712400,0.4242,0.6698,33.218029,33.462749,33.392097,33.47,33.18,33.23,31.6,0.3902,0.4148,11075525,0.97,-0.31,-0.1,0.54,0.39,33.96,32.4,61.53,Bull,1,6,2,33.470173,0.3335,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-1.3221500000000002,0.8413500000000002,0.5627314338711378,0,1
2016-06-21,33.492421,33.581417,33.373759,33.470173,7919400,0.3335,0.4001,33.358936,33.403431,33.355289,33.41,33.23,33.21,31.62,0.3443,0.4177,10793760,0.73,0.2,0.34,0.72,0.78,33.92,32.54,62.15,Bull,2,6,2,33.269924,-0.5983,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-1.15388,0.67308,0.4873397172404482,0,1
2016-06-22,33.559163,33.618495,33.232843,33.269924,10738900,-0.5983,0.2659,33.470173,33.381176,33.524567,33.39,33.26,33.19,31.65,0.3165,0.4078,10698995,1.0,-0.33,-0.76,0.03,0.24,33.89,32.63,57.02,Bull,3,6,2,33.433098,0.4905,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.98561,0.50481,0.40944726012458454,0,1
2016-06-23,33.396014,33.499843,33.255103,33.433098,9655300,0.4905,0.379,33.269924,33.60368,33.679142,33.39,33.3,33.18,31.68,0.2849,0.4072,10720855,0.9,-0.51,-0.73,0.4,0.76,33.87,32.73,55.76,Bull,4,6,2,32.580208,-2.551,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.81734,0.33653999999999995,0.3248931448269653,0,1
2016-06-24,32.780451,33.047441,32.498627,32.580208,26003700,-2.551,-1.9521,33.433098,33.218029,33.848408,33.28,33.29,33.16,31.71,0.3154,0.4066,11586250,2.24,-1.92,-3.75,-2.13,-1.75,33.92,32.66,36.79,Bull,5,6,2,32.468964,-0.3414,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.64907,0.16827000000000003,0.22360679774997932,0,1
2016-06-27,32.387383,32.550544,32.12781,32.468964,15779500,-0.3414,-0.5918,32.580208,33.358936,33.462749,33.11,33.26,33.13,31.73,0.3582,0.4211,11980530,1.32,-2.67,-2.97,-2.38,-2.0,33.98,32.54,35.92,Bull,1,6,2,32.765621,0.9137,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.4808,0.0,0.0,0,1
2016-06-28,32.676625,32.773036,32.387384,32.765621,16509800,0.9137,0.6396,32.468964,33.470173,33.403431,33.05,33.26,33.11,31.76,0.3623,0.4154,11859260,1.39,-2.11,-1.91,-1.49,-1.04,33.98,32.54,38.42,Bull,2,6,2,32.958443,0.5885,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.4808,0.0,0.0,0,1
2016-06-29,32.921361,33.158686,32.810117,32.958443,12250900,0.5885,0.4753,32.765621,33.269924,33.381176,32.99,33.26,33.08,31.78,0.3594,0.4152,12026005,1.02,-0.94,-1.27,-0.91,-0.37,33.98,32.54,39.13,Bull,3,6,2,33.618515,2.0027,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.4808,0.0,0.0,0,1
2016-06-30,33.017786,33.618515,32.995538,33.618515,16056500,2.0027,0.1801,32.958443,33.433098,33.60368,33.01,33.3,33.1,31.81,0.358,0.4217,12494135,1.29,0.55,0.04,0.96,1.57,34.02,32.58,46.98,Bull,4,6,2,33.462749,-0.4633,0,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.4808,0.0,0.0,0,1
2016-07-01,33.618496,33.677825,33.425668,33.462749,11799700,-0.4633,-0.0001,33.618515,32.580208,33.218029,33.04,33.31,33.12,31.84,0.3581,0.4164,12412375,0.95,2.71,0.74,0.46,1.03,34.03,32.59,50.0,Bull,5,7,3,33.69268,0.6871,1,1.0,3.0,4.0,2.0,1.0,0.2404,0.7212,0.9615,-0.4808,-0.4808,-0.4808,0.0,0.0,0,1
